,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
22840,81697c8a,0,20,49,5.0,3.0,4.0,1,0.0,49,49,20,0.0
22843,816e94c6,0,15,0,8.0,2.0,4.0,1,15.0,0,0,15,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,1,14.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,30,62.0,3,3,255,1.0
22865,8186cea1,0,4,0,1.0,1.0,1.0,1,4.0,0,0,4,0.0
22875,81955e04,0,2,6,0.0,0.0,0.0,1,2.0,6,6,2,0.0
22876,81968db0,0,11,3,5.0,3.0,4.0,1,11.0,3,3,11,0.0
22881,81a14b69,0,26,17,15.0,8.0,14.0,2,26.0,17,9,26,0.0
22884,81a5b2b4,0,12,101,8.0,2.0,5.0,2,0.0,101,99,12,0.0
22886,81a97d98,0,20,15,11.0,3.0,9.0,1,20.0,15,15,20,0.0
22887,81aa6908,0,128,71,58.0,16.0,32.0,24,47.0,71,7,128,0.0
22895,81bcf384,0,8,14,4.0,1.0,2.0,1,8.0,14,14,8,0.0
22910,81db519b,0,22,104,9.0,2.0,7.0,5,6.0,104,3,22,0.0
22922,81f3aa25,0,22,7,8.0,2.0,6.0,1,22.0,7,7,22,0.0
22929,8200aa72,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
22930,82025828,0,48,23,27.0,3.0,11.0,5,48.0,23,7,48,0.0
22933,820f28bb,0,21,11,8.0,1.0,5.0,3,21.0,11,11,21,0.0
22946,8224441a,0,10,3,4.0,1.0,3.0,1,10.0,3,3,10,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,1,39.0,9,9,39,1.0
22959,8238186d,0,72,81,21.0,3.0,10.0,7,65.0,81,0,72,0.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,2,24.0,69,0,27,1.0
22970,82465ea3,0,6,5,2.0,1.0,1.0,1,6.0,5,5,6,0.0
22975,824e62eb,0,38,9,20.0,3.0,12.0,4,38.0,9,0,38,0.0
22978,82545a8e,0,38,3,21.0,8.0,16.0,4,38.0,3,0,38,0.0
23006,8290ded1,1,2,8,1.0,1.0,1.0,3,67.0,2,2,67,0.0
23022,82ab7e9a,0,128,64,45.0,17.0,29.0,20,19.0,64,3,128,0.0
23026,82b0d5a6,0,160,52,126.0,18.0,65.0,12,22.0,52,13,160,0.0
23027,82b16004,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
23037,82c2b608,1,142,72,36.0,15.0,28.0,27,9.0,69,28,229,0.0
23045,82cab349,0,17,12,2.0,2.0,2.0,2,17.0,12,5,17,0.0
23050,82d487c9,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
23051,82d614ab,0,6,15,1.0,1.0,1.0,1,6.0,15,15,6,0.0
23061,82ec9efb,0,9,8,5.0,1.0,3.0,1,9.0,8,8,9,0.0
23065,82f4c021,0,68,46,37.0,3.0,19.0,4,56.0,46,0,68,0.0
23068,82f745e6,0,173,40,55.0,15.0,36.0,11,120.0,40,17,173,0.0
23072,82fe51c1,0,11,7,1.0,1.0,1.0,2,11.0,7,2,11,0.0
23083,83195245,0,20,1,7.0,2.0,4.0,3,20.0,1,0,20,0.0
23097,832cbcf8,0,7,11,1.0,1.0,1.0,1,7.0,11,11,7,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,6,82.0,17,1,82,1.0
23108,833cfec5,0,38,53,19.0,6.0,11.0,4,23.0,53,2,38,0.0
23125,835621ad,0,114,48,61.0,11.0,37.0,24,35.0,48,2,114,0.0
23136,8360e571,0,8,16,1.0,1.0,1.0,1,8.0,16,16,8,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,1,0.0,80,80,5,1.0
23141,836ddd2c,0,118,2,80.0,10.0,35.0,5,118.0,2,1,118,0.0
23149,837bd0a2,0,16,41,9.0,5.0,7.0,1,0.0,41,41,16,0.0
23160,838d140f,1,29,3,24.0,7.0,17.0,9,128.0,2,1,128,0.0
23161,838edfb8,0,11,3,6.0,1.0,4.0,1,11.0,3,3,11,0.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,19,0.0,122,40,110,1.0
23169,839a1074,0,32,13,8.0,5.0,6.0,2,32.0,13,13,32,0.0
23177,83a66543,0,386,26,325.0,19.0,151.0,28,386.0,26,7,386,0.0
23178,83a6c0cb,0,5,24,1.0,1.0,1.0,2,5.0,24,20,5,0.0
23190,83c1d88f,0,4,17,1.0,1.0,1.0,1,4.0,17,17,4,0.0
23196,83c81e8c,0,85,1,48.0,14.0,28.0,5,85.0,1,0,85,0.0
23204,83cdf552,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
23207,83d75401,0,11,15,3.0,2.0,2.0,1,11.0,15,15,11,0.0
23210,83da6cc6,1,47,31,17.0,4.0,12.0,6,54.0,31,5,54,0.0
23214,83ddb0e4,0,10,138,3.0,2.0,2.0,2,0.0,138,135,10,1.0
23216,83de85e0,0,17,16,6.0,1.0,2.0,4,17.0,16,9,17,0.0
23225,83e7b706,1,183,130,131.0,13.0,50.0,34,183.0,37,1,455,0.0
23235,83f934c7,0,20,9,6.0,4.0,4.0,3,20.0,9,6,20,0.0
23253,842770b2,0,23,133,5.0,4.0,4.0,2,0.0,133,133,23,0.0
23255,842bc437,0,39,9,11.0,6.0,9.0,2,39.0,9,9,39,0.0
23267,843e9159,0,3,1,1.0,1.0,1.0,1,3.0,1,1,3,0.0
23290,8468c18f,0,9,9,4.0,2.0,4.0,1,9.0,9,9,9,0.0
23296,846ee151,1,270,133,87.0,9.0,45.0,56,171.0,62,0,490,1.0
23298,846fde56,0,833,76,220.0,33.0,91.0,48,87.0,76,14,833,1.0
23300,8472d271,0,26,35,11.0,6.0,7.0,3,7.0,35,1,26,0.0
23304,8476493e,1,25,14,21.0,5.0,13.0,2,76.0,14,14,76,0.0
23314,8481d21c,0,24,16,10.0,7.0,9.0,2,24.0,16,12,24,0.0
23331,849622e1,0,13,1,5.0,4.0,5.0,2,13.0,1,1,13,0.0
23343,84a42761,1,81,12,43.0,8.0,27.0,23,104.0,12,0,104,0.0
23345,84a72037,0,145,12,92.0,17.0,37.0,23,145.0,12,1,145,1.0
23354,84ab8ff3,0,18,0,10.0,1.0,6.0,2,18.0,0,0,18,0.0
23359,84b0dd55,0,86,4,46.0,2.0,20.0,6,86.0,4,1,86,0.0
23368,84c5e300,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
23390,84d88914,0,381,67,197.0,42.0,93.0,35,234.0,67,0,381,0.0
23393,84dcfeda,0,161,62,54.0,15.0,35.0,13,86.0,62,0,161,0.0
23398,84e8395c,0,45,10,14.0,8.0,11.0,6,45.0,10,1,45,0.0
23401,84ed49a1,0,12,10,6.0,2.0,4.0,1,12.0,10,10,12,0.0
23402,84ed5dd6,0,97,11,33.0,7.0,16.0,5,97.0,11,0,97,1.0
23406,84f702f8,0,56,19,14.0,6.0,9.0,4,56.0,19,10,56,0.0
23411,8502b938,0,51,14,16.0,1.0,3.0,8,51.0,14,10,51,0.0
23417,8512f9c7,0,7,9,3.0,1.0,2.0,1,7.0,9,9,7,0.0
23424,8517f208,3,60,16,37.0,10.0,24.0,7,143.0,15,2,143,1.0
23426,851af877,0,5,14,1.0,1.0,1.0,1,5.0,14,14,5,0.0
23444,852cd762,0,17,0,14.0,2.0,7.0,1,17.0,0,0,17,0.0
23446,852ef666,0,29,16,25.0,3.0,17.0,1,29.0,16,16,29,0.0
23463,85502864,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
23470,85544eba,0,36,16,6.0,3.0,3.0,2,36.0,16,16,36,0.0
23474,8558bb8f,0,103,23,32.0,13.0,27.0,8,103.0,23,2,103,0.0
23480,8563c2f2,0,108,22,94.0,18.0,44.0,4,108.0,22,10,108,0.0
23482,8566c65d,0,10,10,2.0,1.0,1.0,1,10.0,10,10,10,0.0
23497,857a421e,0,29,8,26.0,4.0,11.0,1,29.0,8,8,29,0.0
23506,8586be6c,0,31,14,12.0,4.0,8.0,1,31.0,14,14,31,0.0
23530,85a4b347,0,9,9,7.0,1.0,5.0,1,9.0,9,9,9,0.0
23546,85bf1ae0,2,18,15,4.0,3.0,3.0,13,56.0,10,2,56,0.0
23553,85cb8723,0,20,1,10.0,3.0,6.0,1,20.0,1,1,20,1.0
23559,85d97766,1,4,1,1.0,1.0,1.0,2,20.0,0,0,20,0.0
23595,860957d9,0,136,119,54.0,13.0,37.0,10,69.0,119,14,136,0.0
23606,86101088,0,20,3,7.0,5.0,5.0,2,20.0,3,3,20,0.0
23613,86192d24,0,35,13,14.0,7.0,10.0,3,35.0,13,2,35,1.0
23617,861f4314,1,18,16,13.0,11.0,12.0,2,65.0,16,3,65,0.0
23624,8635afcf,0,37,16,13.0,7.0,10.0,2,37.0,16,10,37,0.0
23641,865960ef,0,9,1,3.0,2.0,2.0,2,9.0,1,1,9,0.0
23647,865cb4ed,0,62,69,14.0,2.0,6.0,13,17.0,69,1,62,0.0
23651,8660f909,0,12,2,7.0,1.0,4.0,1,12.0,2,2,12,0.0
23654,86659b55,0,7,11,1.0,1.0,1.0,1,7.0,11,11,7,0.0
23668,86742710,3,48,126,30.0,5.0,14.0,44,203.0,10,1,453,0.0
23671,86782ebe,0,90,4,75.0,2.0,29.0,6,90.0,4,0,90,0.0
23672,867a652f,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
23689,86879d0f,0,81,62,34.0,8.0,19.0,5,40.0,62,12,81,1.0
23696,868f2994,0,39,15,34.0,4.0,23.0,2,39.0,15,13,39,0.0
23702,86958702,0,10,9,4.0,2.0,4.0,1,10.0,9,9,10,0.0
23707,86a6d89c,0,70,12,28.0,10.0,20.0,4,70.0,12,5,70,0.0
23712,86a7f593,0,49,13,14.0,4.0,10.0,5,49.0,13,5,49,0.0
23716,86a85c39,2,54,130,43.0,3.0,20.0,15,38.0,88,5,242,0.0
23717,86ad67b8,0,101,10,42.0,11.0,27.0,7,101.0,10,2,101,0.0
23719,86afedf0,1,2,148,0.0,0.0,0.0,3,0.0,143,142,11,1.0
23721,86b14efc,0,13,9,7.0,1.0,5.0,1,13.0,9,9,13,0.0
23739,86ca6e25,0,34,14,8.0,3.0,8.0,5,34.0,14,5,34,0.0
23741,86cc8c38,0,12,16,4.0,4.0,4.0,2,12.0,16,16,12,0.0
23742,86ce63fa,0,61,5,40.0,8.0,21.0,5,61.0,5,0,61,0.0
23747,86d40717,1,34,9,8.0,3.0,6.0,10,39.0,9,4,39,0.0
23754,86e08a05,0,50,22,18.0,7.0,14.0,7,50.0,22,7,50,0.0
23763,86f7420e,0,49,89,20.0,4.0,12.0,8,28.0,89,0,49,0.0
23766,86f812a6,1,20,23,8.0,2.0,4.0,10,142.0,5,3,142,0.0
23773,8702f6a8,0,2,0,0.0,0.0,0.0,1,2.0,0,0,2,0.0
23774,87031d56,0,10,1,4.0,2.0,2.0,1,10.0,1,1,10,0.0
23776,87071141,0,14,10,5.0,2.0,4.0,2,14.0,10,10,14,0.0
23777,870a6856,0,120,68,25.0,6.0,14.0,24,44.0,68,17,120,1.0
23789,8712fe9a,0,65,10,35.0,3.0,12.0,8,65.0,10,2,65,0.0
23793,8719fe4b,0,81,23,30.0,12.0,16.0,9,81.0,23,8,81,0.0
23794,871a1843,0,144,140,33.0,18.0,26.0,15,53.0,140,1,144,0.0
23821,8737662e,0,65,3,53.0,14.0,42.0,3,65.0,3,0,65,1.0
23829,873e1e8a,0,141,43,102.0,16.0,66.0,9,82.0,43,10,141,1.0
23831,87467e2e,0,33,4,8.0,2.0,3.0,7,33.0,4,2,33,0.0
23834,8748918d,0,24,7,16.0,5.0,13.0,2,24.0,7,3,24,0.0
23835,874925e0,0,6,18,2.0,2.0,2.0,1,6.0,18,18,6,1.0
23837,874a4e62,0,3,12,1.0,1.0,1.0,1,3.0,12,12,3,0.0
23844,87523bd5,0,7,6,2.0,1.0,1.0,2,7.0,6,6,7,0.0
23856,875d6727,0,89,0,58.0,7.0,23.0,5,89.0,0,0,89,1.0
23860,876b1d6f,0,8,2,2.0,1.0,1.0,1,8.0,2,2,8,0.0
23861,876e560a,0,33,3,26.0,7.0,23.0,1,33.0,3,3,33,0.0
23879,879889ff,0,7,2,3.0,1.0,2.0,1,7.0,2,2,7,0.0
23893,87af1450,0,110,16,31.0,4.0,12.0,6,110.0,16,2,110,0.0
23899,87b51048,1,23,8,9.0,4.0,7.0,14,232.0,6,0,232,0.0
23914,87d8048c,0,17,8,9.0,3.0,5.0,1,17.0,8,8,17,0.0
23931,87f3f692,0,259,103,110.0,7.0,65.0,18,65.0,103,0,259,0.0
23935,87fa316f,2,6,1,2.0,1.0,1.0,2,23.0,0,0,23,0.0
23936,87fabee6,0,130,20,64.0,9.0,30.0,12,130.0,20,7,130,1.0
23967,88203c0b,0,12,13,4.0,2.0,3.0,1,12.0,13,13,12,0.0
23972,8824055d,2,1,10,1.0,1.0,1.0,2,24.0,10,10,24,0.0
23975,88278cb1,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
23979,882d2b8c,0,60,10,15.0,9.0,13.0,1,60.0,10,10,60,0.0
23983,8838575d,0,37,49,27.0,4.0,21.0,4,33.0,49,10,37,0.0
23996,884a60a8,0,60,25,50.0,4.0,21.0,4,60.0,25,4,60,0.0
23997,884b40c2,0,22,14,6.0,1.0,5.0,5,22.0,14,11,22,0.0
24003,885309d4,0,7,4,1.0,1.0,1.0,2,7.0,4,4,7,0.0
24010,8863d7f2,0,213,23,142.0,8.0,65.0,9,213.0,23,2,213,0.0
24011,88642350,0,26,14,12.0,2.0,6.0,3,26.0,14,14,26,0.0
24012,88660da3,0,21,13,5.0,5.0,5.0,2,21.0,13,13,21,0.0
24015,88694719,0,9,18,3.0,2.0,2.0,2,9.0,18,12,9,0.0
24102,88ae7a98,3,137,22,66.0,23.0,42.0,13,168.0,22,0,168,1.0
24115,88c1e0f3,0,70,51,42.0,18.0,30.0,5,14.0,51,30,70,1.0
24120,88cba437,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
24127,88da935b,0,8,7,2.0,1.0,1.0,1,8.0,7,7,8,0.0
24128,88da94b8,0,136,65,92.0,15.0,44.0,11,117.0,65,0,136,1.0
24138,88e69d30,0,7,3,3.0,1.0,2.0,1,7.0,3,3,7,0.0
24140,88ea83da,0,8,1,2.0,1.0,1.0,1,8.0,1,1,8,0.0
24156,88f8fde8,0,8,14,2.0,2.0,2.0,2,8.0,14,9,8,0.0
24162,88fc4a6f,0,42,12,15.0,3.0,9.0,3,42.0,12,8,42,0.0
24178,8912c9af,0,12,8,4.0,1.0,4.0,1,12.0,8,8,12,0.0
24179,89135e0c,0,25,6,8.0,5.0,6.0,2,25.0,6,2,25,0.0
24180,8914d100,0,65,6,38.0,9.0,22.0,7,65.0,6,1,65,1.0
24186,89216506,0,22,3,11.0,5.0,9.0,3,23.0,3,0,23,0.0
24191,8926eb06,0,53,14,16.0,9.0,11.0,1,53.0,14,14,53,0.0
24201,8935b71e,0,12,12,7.0,1.0,4.0,2,12.0,12,12,12,0.0
24202,8935cc77,0,15,8,3.0,1.0,2.0,2,15.0,8,7,15,0.0
24205,893c679e,0,61,1,41.0,7.0,20.0,1,62.0,1,1,62,0.0
24210,89453867,0,8,10,2.0,1.0,1.0,1,8.0,10,10,8,0.0
24213,894c82a1,0,42,17,19.0,5.0,10.0,2,42.0,17,14,42,0.0
24214,894e28bb,0,45,14,10.0,6.0,6.0,4,45.0,14,10,45,0.0
24221,895c09ad,0,3,76,1.0,1.0,1.0,1,0.0,76,76,3,1.0
24239,89743a44,0,28,33,12.0,3.0,9.0,5,8.0,33,21,28,0.0
24251,8988a209,0,5,0,0.0,0.0,0.0,1,5.0,0,0,5,1.0
24268,89a518e2,0,40,1,16.0,5.0,10.0,3,40.0,1,0,40,1.0
24270,89a92bf8,0,57,62,6.0,5.0,6.0,6,0.0,62,44,57,1.0
24273,89afa360,0,14,13,3.0,1.0,3.0,1,14.0,13,13,14,0.0
24285,89c09407,0,29,9,15.0,3.0,11.0,2,29.0,9,1,29,1.0
24293,89c67d91,1,85,22,11.0,3.0,7.0,26,93.0,22,1,93,0.0
24298,89cfcd8e,0,21,34,4.0,2.0,3.0,7,4.0,34,6,21,0.0
24300,89d67014,0,39,68,22.0,6.0,15.0,3,35.0,68,3,39,0.0
24313,89e6ba2d,0,10,8,5.0,1.0,3.0,2,10.0,8,8,10,0.0
24334,89f89eac,0,33,13,23.0,7.0,10.0,1,33.0,13,13,33,0.0
24340,8a079fa4,0,31,2,26.0,5.0,9.0,4,31.0,2,1,31,0.0
24342,8a0c936d,0,42,8,21.0,1.0,5.0,3,42.0,8,8,42,0.0
24352,8a14510b,0,100,10,85.0,16.0,50.0,9,100.0,10,9,100,0.0
24355,8a1dfd65,0,11,56,5.0,1.0,3.0,1,0.0,56,56,11,1.0
24359,8a1f4f30,0,7,11,3.0,1.0,1.0,2,7.0,11,6,7,0.0
24363,8a21818c,0,73,146,21.0,8.0,16.0,15,25.0,146,0,73,0.0
24367,8a27a318,0,62,17,10.0,9.0,9.0,9,62.0,17,6,62,0.0
24369,8a29c29a,0,6,12,4.0,1.0,4.0,1,6.0,12,12,6,0.0
24370,8a2b2c7f,0,21,1,2.0,2.0,2.0,1,21.0,1,1,21,0.0
24377,8a369898,0,9,12,2.0,2.0,2.0,1,9.0,12,12,9,0.0
24401,8a57c4f9,0,36,4,14.0,1.0,8.0,3,36.0,4,4,36,0.0
24403,8a592b66,0,34,30,7.0,3.0,4.0,8,34.0,30,12,34,0.0
24413,8a6344e0,0,8,3,1.0,1.0,1.0,1,8.0,3,3,8,0.0
24423,8a73f8ce,0,30,9,7.0,1.0,3.0,4,30.0,9,8,30,0.0
24424,8a742a23,0,24,13,9.0,2.0,4.0,1,24.0,13,13,24,0.0
24431,8a8274ba,0,293,27,230.0,10.0,83.0,18,293.0,27,3,293,0.0
24435,8a89c097,0,9,8,2.0,1.0,2.0,2,9.0,8,8,9,0.0
24438,8a947b0d,0,7,1,2.0,2.0,2.0,1,7.0,1,1,7,0.0
24445,8aa0254e,0,12,16,7.0,2.0,5.0,1,12.0,16,16,12,0.0
24446,8aa11729,0,3,16,0.0,0.0,0.0,1,3.0,16,16,3,0.0
24451,8aaaa99a,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
24459,8ab7ea15,0,19,6,6.0,3.0,4.0,3,19.0,6,1,19,0.0
24460,8abb10fb,0,114,21,78.0,10.0,39.0,4,114.0,21,8,114,1.0
24462,8abd9c69,0,31,3,10.0,5.0,9.0,2,31.0,3,2,31,0.0
24467,8aceb810,0,184,17,140.0,9.0,62.0,9,184.0,17,9,184,0.0
24472,8ad80c54,0,48,34,36.0,7.0,25.0,3,29.0,34,3,48,0.0
24480,8add5abc,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
24490,8aeb9107,0,29,8,7.0,6.0,6.0,2,29.0,8,8,29,0.0
24495,8af11dbc,3,89,150,60.0,11.0,34.0,46,0.0,83,67,706,1.0
24509,8afb207d,0,44,16,23.0,3.0,15.0,1,44.0,16,16,44,0.0
24515,8b080597,0,13,19,5.0,4.0,5.0,2,13.0,19,13,13,0.0
24524,8b148a13,0,36,15,30.0,1.0,9.0,2,36.0,15,14,36,0.0
24533,8b1ebda0,0,28,15,9.0,7.0,7.0,5,28.0,15,0,28,0.0
24539,8b25ff3d,0,55,0,36.0,6.0,20.0,2,55.0,0,0,55,0.0
24544,8b34ab1c,0,460,30,349.0,53.0,191.0,24,460.0,30,3,460,0.0
24556,8b4a8969,0,99,15,20.0,5.0,15.0,6,99.0,15,0,99,0.0
24559,8b512f23,0,69,78,58.0,7.0,37.0,3,18.0,78,2,69,0.0
24570,8b664d8a,0,5,19,2.0,1.0,1.0,1,5.0,19,19,5,0.0
24571,8b67b530,0,30,10,13.0,2.0,7.0,2,30.0,10,9,30,0.0
24572,8b6befb7,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
24588,8b75c581,0,40,45,26.0,4.0,16.0,8,16.0,45,5,40,0.0
24599,8b84f3e1,1,79,16,53.0,2.0,20.0,6,108.0,16,2,108,1.0
24607,8b91c52b,0,47,9,24.0,7.0,12.0,3,47.0,9,7,47,0.0
24618,8ba8bddf,0,29,13,11.0,8.0,10.0,3,29.0,13,5,29,1.0
24620,8bad6248,0,41,4,31.0,14.0,23.0,2,41.0,4,4,41,0.0
24629,8bb83df3,0,5,7,1.0,1.0,1.0,1,5.0,7,7,5,0.0
24653,8bda0dae,0,26,13,19.0,13.0,16.0,1,26.0,13,13,26,0.0
24658,8be11316,0,15,13,9.0,1.0,4.0,1,15.0,13,13,15,0.0
24675,8befb73a,0,3,0,1.0,1.0,1.0,1,3.0,0,0,3,1.0
24677,8bf28c5a,1,4,23,0.0,0.0,0.0,5,34.0,14,13,34,1.0
24681,8bfd8f01,0,3,1,1.0,1.0,1.0,1,3.0,1,1,3,0.0
24697,8c1a01ea,0,8,10,3.0,1.0,2.0,1,8.0,10,10,8,0.0
24698,8c1a5040,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
24700,8c20485d,0,6,13,2.0,1.0,1.0,1,6.0,13,13,6,0.0
24708,8c27c9a2,0,56,0,48.0,21.0,30.0,2,56.0,0,0,56,1.0
24719,8c3984bf,0,7,1,3.0,1.0,3.0,1,7.0,1,1,7,0.0
24724,8c42baad,0,67,10,46.0,4.0,23.0,3,67.0,10,9,67,0.0
24727,8c487ae5,0,17,2,11.0,1.0,8.0,1,17.0,2,2,17,0.0
24744,8c694ca2,0,35,9,28.0,3.0,23.0,1,35.0,9,9,35,0.0
24747,8c6d264d,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,1.0
24752,8c714503,0,46,16,13.0,3.0,5.0,8,46.0,16,6,46,0.0
24775,8c93a645,0,40,77,10.0,7.0,8.0,8,12.0,77,2,40,0.0
24808,8cca6ed8,0,1025,100,450.0,46.0,111.0,133,109.0,100,1,1025,0.0
24811,8ccebd25,0,7,5,2.0,1.0,1.0,1,7.0,5,5,7,0.0
24813,8cd098fc,0,25,10,8.0,4.0,7.0,2,25.0,10,10,25,0.0
24815,8cd189b2,0,12,11,3.0,2.0,2.0,1,12.0,11,11,12,0.0
24832,8cdff852,0,12,11,5.0,2.0,2.0,1,12.0,11,11,12,0.0
24841,8cedef0f,0,6,11,2.0,1.0,2.0,2,6.0,11,10,6,0.0
24847,8cf9cf29,0,51,14,10.0,5.0,5.0,6,51.0,14,9,51,0.0
24873,8d2657e8,1,7,30,0.0,0.0,0.0,7,34.0,19,2,34,1.0
24879,8d321b20,0,57,3,44.0,3.0,14.0,5,57.0,3,0,57,0.0
24888,8d3f6efa,0,13,85,3.0,1.0,2.0,3,3.0,85,2,13,1.0
24891,8d44fc59,0,3,60,0.0,0.0,0.0,1,0.0,60,60,3,1.0
24893,8d48140f,0,20,2,5.0,3.0,4.0,1,20.0,2,2,20,0.0
24904,8d587c3a,0,33,27,17.0,6.0,12.0,5,33.0,27,0,33,1.0
24910,8d6a7484,0,43,16,32.0,3.0,19.0,1,43.0,16,16,43,0.0
24914,8d7141eb,0,12,1,4.0,1.0,2.0,1,12.0,1,1,12,0.0
24926,8d8b76a6,0,21,2,7.0,4.0,5.0,3,21.0,2,0,21,0.0
24927,8d8d55cc,0,103,57,44.0,9.0,23.0,9,38.0,57,0,103,0.0
24936,8d9482a0,0,72,33,40.0,7.0,27.0,7,55.0,33,6,72,0.0
24941,8d9bfbe1,0,75,14,55.0,9.0,25.0,6,75.0,14,0,75,1.0
24948,8da3b30d,0,4,15,1.0,1.0,1.0,1,5.0,15,15,5,0.0
24967,8dbac477,0,63,22,39.0,10.0,28.0,7,63.0,22,1,63,0.0
24968,8dbb1704,0,171,32,74.0,10.0,44.0,13,168.0,32,2,171,0.0
24969,8dbc82d3,0,24,2,5.0,2.0,3.0,1,24.0,2,2,24,0.0
24978,8dcd59a5,0,88,40,56.0,19.0,41.0,11,85.0,40,4,88,0.0
24981,8dced3af,0,209,11,201.0,29.0,111.0,2,209.0,11,3,209,0.0
24982,8dd06aa5,0,15,9,11.0,1.0,6.0,1,15.0,9,9,15,0.0
24990,8ddbc8f2,0,12,10,7.0,1.0,3.0,2,12.0,10,10,12,1.0
24998,8de53e41,1,7,16,1.0,1.0,1.0,1,14.0,16,16,14,0.0
25000,8de74163,0,239,19,200.0,7.0,78.0,8,239.0,19,0,239,1.0
25008,8df1e4a0,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
25013,8df94974,0,6,9,1.0,1.0,1.0,1,6.0,9,9,6,0.0
25020,8e0197bc,0,6,5,4.0,1.0,3.0,1,6.0,5,5,6,0.0
25023,8e05076d,0,9,54,2.0,2.0,2.0,1,0.0,54,54,9,1.0
25025,8e0ab4a7,0,4,17,1.0,1.0,1.0,1,4.0,17,17,4,0.0
25038,8e1f4dba,0,12,14,5.0,1.0,2.0,1,12.0,14,14,12,0.0
25053,8e2fb622,0,29,1,22.0,5.0,14.0,2,29.0,1,1,29,0.0
25075,8e4fb1ad,0,38,135,9.0,4.0,8.0,6,5.0,135,4,38,0.0
25086,8e5de4be,0,20,11,11.0,3.0,8.0,2,20.0,11,11,20,0.0
25095,8e654852,0,51,14,15.0,6.0,8.0,2,51.0,14,14,51,0.0
25107,8e75048b,0,80,8,65.0,16.0,43.0,5,80.0,8,1,80,1.0
25108,8e759363,0,14,9,7.0,2.0,5.0,1,14.0,9,9,14,0.0
25118,8e88fa36,0,21,8,9.0,4.0,8.0,3,21.0,8,2,21,0.0
25131,8e988426,0,19,12,4.0,1.0,3.0,2,19.0,12,11,19,0.0
25135,8e9f84dd,0,19,1,4.0,3.0,4.0,1,19.0,1,1,19,0.0
25142,8ea85d60,0,13,0,4.0,2.0,3.0,3,13.0,0,0,13,0.0
25148,8eae36c6,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
25160,8ebb7ea1,0,35,30,12.0,8.0,9.0,5,35.0,30,4,35,0.0
25161,8ebbbafb,0,176,70,99.0,20.0,62.0,11,72.0,70,0,176,1.0
25162,8ebc88a1,0,14,6,3.0,1.0,2.0,1,14.0,6,6,14,0.0
25184,8ed573bf,0,3,18,0.0,0.0,0.0,1,3.0,18,18,3,0.0
25187,8ed933b2,0,27,13,13.0,4.0,10.0,3,27.0,13,6,27,1.0
25195,8ee787a2,0,17,1,7.0,2.0,6.0,1,17.0,1,1,17,0.0
25198,8eec082d,0,95,16,58.0,20.0,38.0,5,95.0,16,8,95,0.0
25200,8eefdaf2,0,46,15,15.0,4.0,10.0,3,46.0,15,13,46,0.0
25204,8ef80602,0,14,25,3.0,1.0,2.0,2,14.0,25,0,14,0.0
25206,8efabfcd,0,16,2,5.0,3.0,4.0,1,16.0,2,2,16,0.0
25207,8efd1c72,0,7,12,2.0,1.0,2.0,1,7.0,12,12,7,0.0
25214,8f083218,0,41,37,12.0,4.0,9.0,5,16.0,37,4,41,0.0
25223,8f174865,2,688,114,353.0,17.0,94.0,30,511.0,114,6,718,1.0
25234,8f2a9998,0,11,3,4.0,4.0,4.0,1,11.0,3,3,11,1.0
25245,8f31e159,4,78,57,30.0,11.0,22.0,22,112.0,16,6,331,1.0
25253,8f3b7202,1,8,31,2.0,1.0,2.0,10,80.0,22,1,80,0.0
25265,8f4b3e76,0,27,3,9.0,4.0,7.0,1,27.0,3,3,27,0.0
25296,8f6c215e,0,42,8,28.0,3.0,12.0,4,42.0,8,2,42,1.0
25300,8f72690e,0,228,144,54.0,17.0,26.0,15,35.0,144,7,228,0.0
