,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
15153,54633dbb,0,7,1,2.0,2.0,2.0,1,1,7,1.0
15199,54a2de05,0,50,138,14.0,6.0,11.0,138,94,50,1.0
15212,54bb7539,0,60,2,47.0,13.0,35.0,2,1,60,1.0
15247,54fb59e3,0,31,26,11.0,4.0,6.0,26,5,31,1.0
15322,55592f88,0,21,93,11.0,3.0,11.0,93,0,21,0.0
15351,55827b4b,0,111,103,80.0,14.0,30.0,103,0,111,1.0
15374,55a303a0,0,63,43,46.0,5.0,31.0,43,1,63,0.0
15379,55a7179e,0,3,41,1.0,1.0,1.0,41,41,3,1.0
15426,55e61e18,0,96,33,51.0,11.0,35.0,33,11,96,0.0
15449,56011e68,1,43,76,9.0,4.0,7.0,75,27,64,1.0
15458,5608d901,0,8,0,2.0,1.0,1.0,0,0,8,0.0
15485,56286924,0,3,1,1.0,1.0,1.0,1,1,3,1.0
15486,562929c8,0,551,31,316.0,58.0,166.0,31,0,551,1.0
15504,564c3763,0,9,1,3.0,1.0,3.0,1,1,9,1.0
15570,56a9754a,0,11,14,6.0,1.0,3.0,14,14,11,0.0
15579,56b0c4f1,0,171,77,137.0,22.0,99.0,77,4,171,0.0
15586,56bc3f6f,0,13,3,3.0,3.0,3.0,3,3,13,0.0
15631,56ff4bb4,0,20,12,8.0,5.0,7.0,12,10,20,0.0
15634,5705170c,0,29,0,26.0,8.0,20.0,0,0,29,0.0
15652,571a9f5c,0,35,28,16.0,4.0,11.0,28,2,35,0.0
15661,57232fd1,0,59,18,24.0,10.0,15.0,18,10,59,0.0
15664,5729a413,0,9,69,3.0,1.0,3.0,69,12,9,0.0
15693,5768416f,0,12,7,3.0,1.0,2.0,7,7,12,1.0
15727,5785e298,0,17,34,7.0,4.0,5.0,34,14,17,0.0
15731,578bfebf,0,4,8,1.0,1.0,1.0,8,8,4,0.0
15732,578cefef,0,137,11,100.0,8.0,46.0,11,1,137,1.0
15737,5792deb4,0,52,0,43.0,3.0,19.0,0,0,52,1.0
15750,57a10714,0,15,5,6.0,1.0,5.0,5,5,15,0.0
15807,57ed2cc9,0,160,20,59.0,8.0,32.0,20,0,160,1.0
15824,580d91b9,0,95,10,82.0,3.0,37.0,10,10,95,1.0
15833,581518b6,0,8,10,3.0,3.0,3.0,10,10,8,1.0
15853,5833e75a,0,56,16,23.0,5.0,14.0,16,10,56,0.0
15854,583473ab,0,20,0,4.0,1.0,3.0,0,0,20,1.0
15865,5847cac8,0,3,74,0.0,0.0,0.0,74,74,3,1.0
15896,587ce7f9,1,61,3,6.0,3.0,6.0,2,0,109,1.0
15908,58a05c95,0,69,64,20.0,4.0,10.0,64,0,69,0.0
15909,58a0cb4e,0,24,7,9.0,5.0,7.0,7,1,24,0.0
15936,58ca3fab,0,132,26,68.0,14.0,37.0,26,15,132,0.0
15956,58e26c5d,0,168,111,113.0,8.0,64.0,111,5,168,1.0
15974,58f21eaf,0,16,0,3.0,3.0,3.0,0,0,16,1.0
15978,58f592a6,0,15,4,8.0,3.0,6.0,4,4,15,0.0
16010,59231aa7,0,38,23,26.0,4.0,10.0,23,13,38,0.0
16046,5953dd5f,1,24,74,12.0,9.0,11.0,15,5,77,0.0
16048,595b517d,0,7,3,1.0,1.0,1.0,3,3,7,0.0
16068,5988298f,0,28,45,9.0,4.0,6.0,45,5,28,1.0
16080,59955d09,0,245,66,191.0,11.0,70.0,66,0,245,0.0
16089,599e60ec,0,3,9,0.0,0.0,0.0,9,9,3,1.0
16099,59ad9d6a,0,73,38,23.0,3.0,12.0,38,1,73,0.0
16114,59c2bed3,1,69,86,47.0,11.0,35.0,0,0,86,1.0
16115,59c318bd,0,279,0,95.0,30.0,56.0,0,0,279,1.0
16234,5a6a45a9,0,91,135,33.0,8.0,24.0,135,43,91,0.0
16237,5a6d3c9d,0,349,35,184.0,11.0,58.0,35,5,349,0.0
16245,5a73b30f,0,583,87,275.0,11.0,98.0,87,9,583,0.0
16256,5a8a4d3e,0,33,15,13.0,6.0,12.0,15,1,33,0.0
16312,5af60518,0,60,19,35.0,5.0,20.0,19,10,60,0.0
16328,5b0f4b0a,0,20,49,12.0,3.0,11.0,49,6,20,1.0
16333,5b1739cc,0,28,113,14.0,3.0,5.0,113,83,28,1.0
16350,5b30e395,0,16,3,8.0,2.0,8.0,3,0,16,1.0
16351,5b31b251,0,4,13,1.0,1.0,1.0,13,13,4,0.0
16380,5b5f97b2,0,74,63,31.0,10.0,17.0,63,2,74,0.0
16381,5b6054e7,0,43,85,16.0,4.0,9.0,85,57,43,1.0
16400,5b798748,0,46,40,22.0,4.0,16.0,40,3,46,0.0
16435,5babe49a,0,8,3,2.0,1.0,1.0,3,3,8,0.0
16449,5bbde089,0,21,16,10.0,6.0,8.0,16,15,21,0.0
16469,5bf217ac,0,9,8,6.0,2.0,4.0,8,8,9,1.0
16472,5bff903a,0,65,2,25.0,8.0,17.0,2,1,65,0.0
16487,5c1c209d,0,21,7,6.0,1.0,1.0,7,7,21,0.0
16507,5c2e66a4,0,16,15,4.0,1.0,3.0,15,15,16,1.0
16551,5c862f3c,0,6,2,1.0,1.0,1.0,2,1,6,1.0
16567,5c97984b,2,23,83,14.0,4.0,11.0,9,3,291,0.0
16574,5c9f3fe5,0,21,15,6.0,2.0,4.0,15,14,21,0.0
16588,5cb2a750,0,10,6,3.0,2.0,3.0,6,6,10,0.0
16642,5cf3348a,0,50,50,25.0,7.0,16.0,50,1,50,0.0
16654,5d0c3446,0,61,91,52.0,12.0,36.0,91,6,61,1.0
16669,5d270d08,0,4,14,1.0,1.0,1.0,14,14,4,0.0
16677,5d2be13d,3,152,31,125.0,21.0,67.0,15,14,388,1.0
16686,5d3b988e,0,9,2,2.0,2.0,2.0,2,2,9,0.0
16694,5d4a5339,0,4,2,1.0,1.0,1.0,2,2,4,0.0
16717,5d67f8b7,0,21,3,13.0,5.0,12.0,3,3,21,0.0
16786,5dcb2d84,0,25,11,8.0,2.0,4.0,11,11,26,0.0
16800,5de04e7c,0,39,13,19.0,5.0,11.0,13,0,39,0.0
16864,5e55fb94,0,38,42,23.0,6.0,13.0,42,18,38,1.0
16876,5e6a7331,0,31,35,4.0,4.0,4.0,35,28,31,0.0
16890,5e866083,0,12,20,10.0,2.0,7.0,20,20,12,1.0
16902,5e983789,0,17,5,7.0,1.0,3.0,5,5,17,0.0
16909,5ea56646,0,105,79,18.0,6.0,9.0,79,4,105,0.0
16962,5ef611ac,0,66,85,17.0,10.0,13.0,85,8,66,1.0
16973,5f0134ef,0,82,12,61.0,7.0,28.0,12,3,82,0.0
17008,5f46ee1a,0,8,99,0.0,0.0,0.0,99,99,8,0.0
17034,5f63967f,0,35,45,14.0,11.0,12.0,45,17,35,1.0
17044,5f6ebd38,1,140,12,47.0,2.0,6.0,11,1,232,0.0
17066,5f802adb,0,71,13,22.0,4.0,13.0,13,1,71,1.0
17079,5f942831,1,3,9,1.0,1.0,1.0,0,0,75,0.0
17102,5fc6f016,0,76,2,37.0,6.0,22.0,2,0,76,1.0
17110,5fd11a78,0,8,0,3.0,1.0,1.0,0,0,8,0.0
17137,5ffaf0d0,1,25,45,16.0,2.0,8.0,1,1,123,1.0
17140,6005d5c8,0,15,9,4.0,3.0,4.0,9,9,15,0.0
17144,6009e0c0,0,15,25,9.0,5.0,9.0,25,14,15,0.0
17156,60251525,0,20,1,10.0,2.0,7.0,1,1,20,0.0
17173,603d99f8,0,50,4,41.0,3.0,14.0,4,4,50,0.0
17189,6059e8c0,0,4,1,1.0,1.0,1.0,1,1,4,0.0
17234,609c0ef7,0,19,16,4.0,1.0,3.0,16,15,19,0.0
17290,61068538,1,16,1,13.0,2.0,11.0,1,1,25,0.0
17375,618aa237,0,38,14,14.0,2.0,10.0,14,9,38,0.0
17378,6192ea5a,0,29,134,16.0,7.0,13.0,134,1,29,1.0
17384,61999c92,0,65,3,52.0,3.0,21.0,3,1,65,0.0
17407,61b92af9,0,107,3,86.0,7.0,32.0,3,0,107,0.0
17428,61e1b1c3,0,123,73,42.0,8.0,24.0,73,9,123,1.0
17434,61f036ae,0,120,12,80.0,20.0,51.0,12,4,120,0.0
17451,6207b570,0,16,124,5.0,3.0,5.0,124,3,16,0.0
17468,6221266e,1,8,63,2.0,1.0,2.0,0,0,226,0.0
17480,622fdd11,0,17,1,10.0,5.0,7.0,1,0,17,0.0
17503,625267e1,0,10,104,2.0,2.0,2.0,104,104,10,1.0
17524,6278634e,1,36,28,22.0,19.0,19.0,24,23,90,1.0
17527,627c2e76,0,74,4,59.0,11.0,26.0,4,4,74,0.0
17535,628b08cb,1,11,38,2.0,1.0,2.0,7,1,59,0.0
17553,629e1a6e,0,115,22,57.0,13.0,34.0,22,0,115,1.0
17615,62fa69b0,0,33,26,20.0,4.0,17.0,26,12,33,1.0
17624,6307651a,0,44,2,30.0,4.0,15.0,2,2,44,0.0
17633,6309f8fe,0,3,52,0.0,0.0,0.0,52,52,3,1.0
17644,631bde14,0,3,120,0.0,0.0,0.0,120,120,3,1.0
17650,631f3461,2,5,104,0.0,0.0,0.0,0,0,384,0.0
17654,63214950,0,15,2,5.0,2.0,4.0,2,0,15,0.0
17657,632357f2,0,16,67,10.0,3.0,8.0,67,67,16,1.0
17664,632e9b7b,0,6,79,3.0,1.0,1.0,79,77,6,1.0
17673,633c6bd7,0,7,0,3.0,1.0,2.0,0,0,7,0.0
17677,633f886c,0,8,3,5.0,1.0,4.0,3,3,8,0.0
17687,6353e30d,0,4,9,1.0,1.0,1.0,9,9,4,0.0
17709,636bcdaf,0,51,47,13.0,4.0,6.0,47,10,51,1.0
17711,636e19a1,0,22,10,4.0,3.0,4.0,10,3,22,0.0
17733,638bebf1,0,68,8,23.0,10.0,20.0,8,2,68,0.0
17738,63902eb9,0,71,31,56.0,8.0,38.0,31,14,71,0.0
17759,63b41598,0,14,58,0.0,0.0,0.0,58,55,14,0.0
17781,63d81979,0,111,29,61.0,18.0,43.0,29,3,111,0.0
17844,643784b6,1,2,0,1.0,1.0,1.0,0,0,3,1.0
17874,646e5107,0,13,0,4.0,1.0,3.0,0,0,13,1.0
17875,646feb01,0,451,104,356.0,31.0,174.0,104,7,451,1.0
17877,6474b347,1,12,24,1.0,1.0,1.0,3,1,129,0.0
17899,6490af1a,2,251,90,168.0,31.0,108.0,72,10,461,1.0
17917,64a3c2f6,0,40,64,13.0,6.0,9.0,64,0,40,1.0
17997,6518264a,0,184,34,165.0,18.0,72.0,34,4,184,1.0
18021,652fc7b3,0,20,2,16.0,2.0,11.0,2,2,20,0.0
18049,655b60cd,0,13,1,6.0,2.0,4.0,1,1,13,1.0
18071,657592da,0,138,8,113.0,14.0,47.0,8,2,138,1.0
18089,65885b71,0,172,52,119.0,12.0,39.0,52,4,172,1.0
18131,65ccf058,0,58,14,44.0,3.0,19.0,14,2,58,0.0
18137,65d8ec3b,0,23,16,8.0,6.0,7.0,16,14,23,0.0
18191,6619d0b0,0,4,3,1.0,1.0,1.0,3,3,4,0.0
18221,66428052,0,10,13,5.0,1.0,4.0,13,10,10,0.0
18233,664afc83,0,83,74,22.0,8.0,15.0,74,0,83,1.0
18301,66a9bff6,2,227,21,157.0,24.0,87.0,12,7,741,1.0
18368,670bf5e1,0,80,1,35.0,6.0,16.0,1,0,80,1.0
18393,672e7d99,0,28,13,17.0,7.0,13.0,13,13,28,0.0
18407,67421c67,0,2,10,0.0,0.0,0.0,10,10,2,0.0
18418,67548523,0,4,14,0.0,0.0,0.0,14,14,4,0.0
18420,675a531e,0,242,134,159.0,16.0,75.0,134,13,242,1.0
18431,676e13ba,0,17,1,10.0,4.0,9.0,1,1,17,1.0
18434,67734512,0,54,2,39.0,2.0,17.0,2,2,54,0.0
18439,67766a23,0,1,87,0.0,0.0,0.0,87,87,1,0.0
18441,677b4089,0,8,4,1.0,1.0,1.0,4,4,8,1.0
18493,67c7a96b,0,114,11,95.0,21.0,58.0,11,6,114,0.0
18537,6805c0ac,0,3,36,1.0,1.0,1.0,36,36,3,1.0
18554,681c5689,0,139,11,110.0,23.0,64.0,11,2,139,1.0
18619,6875f643,0,33,14,11.0,4.0,7.0,14,0,33,1.0
18620,687a1e38,0,62,0,20.0,11.0,16.0,0,0,62,1.0
18628,688e4e01,0,3,140,0.0,0.0,0.0,140,140,3,0.0
18650,68ab665e,0,50,38,13.0,5.0,11.0,38,16,50,1.0
18668,68bf3c47,1,68,136,23.0,5.0,12.0,69,4,179,1.0
18672,68c43519,0,3,140,0.0,0.0,0.0,140,140,3,1.0
18708,68f60fb9,0,22,14,12.0,2.0,10.0,14,13,22,1.0
18709,68f6e261,0,3,8,1.0,1.0,1.0,8,8,3,1.0
18756,6941e2de,0,73,3,45.0,3.0,27.0,3,2,73,0.0
18764,6955042b,0,44,2,9.0,4.0,6.0,2,0,44,1.0
18801,69968276,0,23,3,7.0,1.0,5.0,3,2,23,0.0
18813,69a1fedd,0,106,85,31.0,18.0,23.0,85,9,106,0.0
18860,69de5c37,3,28,43,13.0,5.0,12.0,23,16,108,1.0
18866,69e942e5,0,120,92,51.0,16.0,27.0,92,8,120,1.0
18883,6a08a60c,0,125,87,40.0,11.0,27.0,87,0,125,1.0
18884,6a08e7c4,0,53,58,32.0,4.0,25.0,58,0,53,1.0
18944,6a5491db,0,39,19,13.0,8.0,8.0,19,0,39,0.0
18952,6a5c83db,0,85,0,64.0,8.0,28.0,0,0,85,1.0
18954,6a5cdd31,0,12,16,2.0,1.0,1.0,16,14,12,0.0
18962,6a6c639c,1,18,81,14.0,1.0,8.0,79,78,88,1.0
18964,6a733bad,0,13,6,7.0,3.0,5.0,6,3,13,1.0
18974,6a7f0853,0,22,1,6.0,1.0,3.0,1,1,22,0.0
18991,6a91ec37,0,58,12,39.0,5.0,13.0,12,0,58,1.0
19052,6ade5d5b,0,139,79,87.0,15.0,48.0,79,1,139,1.0
19139,6b710e89,0,21,2,12.0,3.0,8.0,2,2,21,1.0
19145,6b7d1933,0,69,58,42.0,6.0,25.0,58,6,69,1.0
19170,6b99f579,0,5,2,3.0,2.0,3.0,2,2,5,1.0
19173,6b9cdeb0,0,8,14,1.0,1.0,1.0,14,14,8,0.0
19183,6ba730a8,0,12,36,4.0,1.0,1.0,36,36,12,1.0
19270,6c227018,0,60,21,44.0,10.0,27.0,21,13,60,0.0
19280,6c3adecc,0,22,115,4.0,4.0,4.0,115,15,22,0.0
19286,6c4205ec,0,167,14,142.0,34.0,78.0,14,10,167,0.0
19293,6c4634d6,0,4,2,1.0,1.0,1.0,2,2,4,0.0
19303,6c55de42,0,66,2,44.0,5.0,26.0,2,1,66,1.0
19304,6c58c466,0,6,8,2.0,1.0,1.0,8,8,6,0.0
19314,6c67de3e,0,46,149,27.0,14.0,19.0,149,68,46,1.0
19328,6c7c2939,0,40,3,27.0,2.0,11.0,3,1,40,0.0
19333,6c89cbfb,0,237,95,60.0,24.0,39.0,95,3,237,1.0
19343,6c9f5d92,0,12,16,2.0,1.0,1.0,16,16,12,0.0
19400,6cefa829,0,11,92,2.0,1.0,1.0,92,73,11,1.0
19401,6cf2d02a,0,37,27,13.0,3.0,11.0,27,5,37,1.0
19414,6d031c53,0,4,12,1.0,1.0,1.0,12,12,4,0.0
19419,6d06e7d0,0,122,41,66.0,11.0,33.0,41,6,122,1.0
19421,6d079d8a,0,6,20,3.0,2.0,3.0,20,20,6,1.0
19477,6d5e646b,0,7,3,1.0,1.0,1.0,3,1,7,0.0
19482,6d654333,0,29,2,7.0,4.0,4.0,2,1,29,1.0
19522,6da13513,0,2,65,0.0,0.0,0.0,65,65,2,1.0
19528,6daa6b33,0,4,3,0.0,0.0,0.0,3,3,4,1.0
19637,6e41e5e3,0,96,0,67.0,11.0,48.0,0,0,96,1.0
19652,6e558c28,0,139,87,76.0,17.0,39.0,87,0,139,1.0
19657,6e5da74a,0,9,11,5.0,1.0,3.0,11,11,9,0.0
19681,6e84fcf6,0,4,7,1.0,1.0,1.0,7,7,4,0.0
19698,6eaaab36,0,16,6,10.0,7.0,8.0,6,6,16,1.0
19704,6eb6f888,0,55,12,18.0,4.0,7.0,12,3,55,0.0
19714,6ec44564,0,90,2,25.0,6.0,18.0,2,0,90,1.0
19727,6ed37bd1,0,37,70,5.0,3.0,3.0,70,43,37,0.0
19745,6ef070b3,1,8,81,1.0,1.0,1.0,80,80,19,0.0
19762,6f147d6d,0,7,22,1.0,1.0,1.0,22,22,7,1.0
19775,6f25bac8,0,4,14,1.0,1.0,1.0,14,14,4,0.0
19796,6f3842e6,0,87,57,59.0,12.0,45.0,57,11,87,0.0
19802,6f3ac59d,0,41,20,11.0,9.0,10.0,20,12,41,1.0
19803,6f3ca91f,0,43,11,32.0,12.0,27.0,11,3,43,0.0
19842,6f634ca0,0,98,8,47.0,8.0,32.0,8,4,98,0.0
19857,6f832fa2,0,25,12,12.0,2.0,10.0,12,4,25,0.0
19862,6f9194ad,0,42,27,27.0,2.0,15.0,27,19,42,1.0
19893,6fbbddb6,0,4,9,2.0,1.0,2.0,9,9,4,1.0
19909,6fd3c379,0,4,2,1.0,1.0,1.0,2,2,4,0.0
19915,6fdda6b5,0,87,85,56.0,2.0,16.0,85,0,87,1.0
19985,70765d26,0,54,41,42.0,5.0,14.0,41,8,54,1.0
19986,70782025,0,4,98,1.0,1.0,1.0,98,98,4,1.0
20000,7082bc10,0,20,2,16.0,7.0,13.0,2,2,20,0.0
20010,709473a3,0,14,98,5.0,5.0,5.0,98,98,14,1.0
20016,7096af78,2,26,115,4.0,4.0,4.0,51,29,66,1.0
20020,709f8e2f,0,12,1,1.0,1.0,1.0,1,1,12,1.0
20021,70a00423,0,6,22,0.0,0.0,0.0,22,22,6,1.0
20044,70b8996c,0,38,66,13.0,4.0,11.0,66,35,38,0.0
20051,70c580cc,0,26,12,6.0,3.0,4.0,12,12,26,0.0
20054,70ca9ef8,0,34,41,16.0,4.0,12.0,41,13,34,0.0
20065,70e1d983,0,28,12,17.0,2.0,7.0,12,10,28,0.0
20076,70f7fa3d,0,21,17,5.0,2.0,3.0,17,4,21,0.0
20109,71312ba2,0,8,18,2.0,2.0,2.0,18,17,8,0.0
20184,71b7d888,0,76,4,37.0,4.0,22.0,4,1,76,0.0
20214,71e193bf,0,6,7,1.0,1.0,1.0,7,7,6,0.0
20267,72367ae3,0,31,8,5.0,3.0,4.0,8,1,31,0.0
20294,72526564,0,7,0,4.0,1.0,2.0,0,0,7,1.0
20340,72933135,0,63,2,43.0,11.0,24.0,2,1,63,1.0
20346,729ae24d,0,37,15,13.0,1.0,2.0,15,12,37,0.0
20379,72df4d07,1,34,9,12.0,2.0,8.0,4,1,50,0.0
20381,72e18b22,0,3,83,1.0,1.0,1.0,83,83,3,1.0
20398,7302fc57,0,4,4,1.0,1.0,1.0,4,4,4,0.0
20415,73222dae,0,26,16,14.0,7.0,10.0,16,16,26,0.0
20436,7348dca1,0,24,16,9.0,1.0,4.0,16,14,24,0.0
20473,7379ebcb,0,14,0,7.0,1.0,5.0,0,0,14,0.0
20475,73827ee1,0,3,9,0.0,0.0,0.0,9,9,3,1.0
20498,73b35375,0,14,8,7.0,6.0,6.0,8,8,14,0.0
20537,73e13d2a,0,4,13,1.0,1.0,1.0,13,13,4,0.0
20567,73fac737,0,16,2,5.0,1.0,5.0,2,2,16,0.0
20580,740bc66f,0,2,14,0.0,0.0,0.0,14,14,2,0.0
20601,7435c176,0,88,1,82.0,16.0,45.0,1,1,88,1.0
20627,74648511,1,28,1,5.0,2.0,3.0,1,1,64,0.0
20633,746b7c16,0,9,0,2.0,2.0,2.0,0,0,9,0.0
20666,74a29ffb,1,21,75,0.0,0.0,0.0,65,51,66,1.0
20728,7505a41d,0,21,0,4.0,3.0,3.0,0,0,22,1.0
20730,7508b51c,0,237,131,144.0,37.0,93.0,131,6,237,1.0
20772,75350cef,1,132,84,42.0,15.0,27.0,84,2,139,1.0
20824,756c8de8,0,16,10,8.0,1.0,3.0,10,9,16,0.0
20836,7588053a,0,6,7,2.0,1.0,2.0,7,7,7,0.0
20851,75a47696,0,7,14,2.0,1.0,2.0,14,0,7,0.0
20876,75cb351f,0,9,15,2.0,2.0,2.0,15,7,9,1.0
20880,75cec5d2,0,20,16,6.0,3.0,4.0,16,16,20,0.0
20895,75e93257,0,4,2,1.0,1.0,1.0,2,2,4,0.0
20911,7603e725,0,10,6,2.0,1.0,1.0,6,6,10,0.0
20925,761c99f7,0,39,25,23.0,2.0,12.0,25,3,39,1.0
20929,76211e48,0,776,41,466.0,33.0,161.0,41,0,776,0.0
20973,766658f6,0,17,9,3.0,2.0,3.0,9,8,17,0.0
20986,76712d3f,4,54,51,15.0,2.0,3.0,13,0,440,1.0
20993,7685cb8d,0,18,2,9.0,3.0,5.0,2,2,18,0.0
21068,76f33a34,0,46,17,36.0,4.0,23.0,17,10,46,0.0
21096,771d7a30,0,31,9,22.0,5.0,9.0,9,9,32,0.0
21109,772cfaf8,0,20,2,7.0,1.0,5.0,2,1,20,1.0
21186,77959ec8,0,39,0,26.0,3.0,12.0,0,0,39,1.0
21204,77ade00f,0,88,17,53.0,8.0,37.0,17,5,88,0.0
21210,77b92dd1,0,28,91,6.0,3.0,5.0,91,84,28,1.0
21271,78083911,0,144,28,66.0,7.0,23.0,28,0,144,1.0
21275,780bad52,0,60,18,32.0,4.0,20.0,18,2,60,1.0
21287,78268336,0,10,38,3.0,2.0,3.0,38,37,10,1.0
21293,7833f442,0,4,11,0.0,0.0,0.0,11,11,4,0.0
21303,783de2c0,1,3,78,0.0,0.0,0.0,78,78,15,1.0
21373,78a17666,0,157,122,94.0,15.0,30.0,122,2,157,1.0
21383,78baa820,0,8,0,2.0,2.0,2.0,0,0,8,0.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,3,2,86,1.0
21385,78bb7987,0,4,9,1.0,1.0,1.0,9,9,4,0.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,25,13,38,1.0
21447,791a931f,0,4,1,1.0,1.0,1.0,1,1,4,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,43,0,42,1.0
21512,798985aa,0,14,15,8.0,4.0,6.0,15,15,15,0.0
21526,799bc714,0,26,8,7.0,3.0,5.0,8,8,26,1.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,1,3,1.0
21620,7a2e92a0,0,52,12,39.0,15.0,25.0,12,1,52,0.0
21633,7a427a3c,0,4,2,1.0,1.0,1.0,2,2,4,0.0
21639,7a472832,2,52,22,49.0,4.0,23.0,2,0,173,1.0
21680,7a7d88fe,0,135,70,27.0,7.0,14.0,70,1,136,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,28,23,12,1.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,27,2,119,1.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,17,0,100,1.0
21799,7b2b0da5,1,19,4,4.0,1.0,2.0,2,2,40,0.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,21,1,597,1.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,142,142,4,1.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,94,51,24,1.0
21845,7b7d552d,0,59,5,53.0,12.0,34.0,5,5,59,0.0
21878,7ba5b659,0,7,0,2.0,1.0,1.0,0,0,7,0.0
21906,7bce81a3,0,12,32,6.0,2.0,5.0,32,32,12,0.0
21936,7bf6050e,0,267,71,231.0,27.0,94.0,71,0,267,0.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,88,1,87,1.0
21960,7c175d9c,0,8,15,1.0,1.0,1.0,15,15,8,0.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,11,11,54,1.0
21994,7c420f0e,0,12,15,3.0,2.0,3.0,15,8,12,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,9,2,32,1.0
22040,7c93931b,1,2,19,1.0,1.0,1.0,15,15,82,0.0
22109,7cffcdb7,0,80,140,32.0,5.0,17.0,140,8,80,0.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,6,0,62,1.0
22144,7d3af450,0,36,11,25.0,3.0,13.0,11,11,36,0.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,102,11,67,1.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,22,7,60,1.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,66,6,21,1.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,14,14,5,1.0
22279,7e0bb4eb,0,110,20,50.0,10.0,28.0,20,0,110,0.0
22332,7e53ddd3,0,28,14,15.0,3.0,6.0,14,14,28,0.0
22334,7e5653a1,0,226,135,164.0,20.0,91.0,135,7,226,0.0
22407,7ed4ae16,0,11,17,8.0,1.0,6.0,17,17,11,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,0,0,77,1.0
22434,7efd5d11,0,25,14,10.0,6.0,8.0,14,14,25,0.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,12,0,701,1.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,15,12,18,1.0
22537,7f97001d,0,18,7,5.0,2.0,4.0,7,6,18,0.0
22559,7fb6d411,1,1,12,0.0,0.0,0.0,12,12,36,0.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,118,78,128,1.0
22591,7fe27ed2,0,4,15,1.0,1.0,1.0,15,15,4,0.0
22606,7ff81e38,0,22,13,4.0,2.0,2.0,13,4,22,0.0
22644,802808db,0,88,11,46.0,9.0,28.0,11,11,88,0.0
22649,80318bef,0,145,88,80.0,16.0,46.0,88,11,145,0.0
22668,80584e3c,0,90,28,64.0,11.0,38.0,28,11,90,0.0
22671,805e499f,0,4,2,2.0,2.0,2.0,2,2,4,0.0
22678,80716ec0,0,93,13,45.0,9.0,27.0,13,1,93,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,43,0,73,1.0
22718,80b5ae48,0,3,122,0.0,0.0,0.0,122,122,3,0.0
22719,80b818e6,0,18,70,8.0,2.0,6.0,70,23,18,0.0
22771,80fb50a0,0,362,35,284.0,24.0,140.0,35,1,362,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,68,1,25,1.0
22800,812a5d14,0,17,3,3.0,1.0,1.0,3,3,17,0.0
22801,812a7b9d,0,24,56,3.0,2.0,3.0,56,2,24,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,3,3,255,1.0
22887,81aa6908,0,128,71,58.0,16.0,32.0,71,7,128,0.0
22889,81b5118d,0,7,0,3.0,1.0,2.0,0,0,7,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,9,9,39,1.0
22959,8238186d,0,72,81,21.0,3.0,10.0,81,0,72,0.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,69,0,27,1.0
22965,82402120,0,128,39,113.0,22.0,57.0,39,16,128,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,17,1,82,1.0
23111,8340e8d5,0,30,8,15.0,4.0,11.0,8,7,30,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,80,80,5,1.0
23144,836f34c6,0,49,6,21.0,9.0,17.0,6,0,49,0.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,122,40,110,1.0
23178,83a6c0cb,0,5,24,1.0,1.0,1.0,24,20,5,0.0
23215,83ddb0e4,0,10,138,3.0,2.0,2.0,138,135,10,1.0
