,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
13695,4d149696,0,277,65,235.0,10.0,101.0,65,12,277,1.0
13715,4d2df1ec,0,6,11,4.0,1.0,4.0,11,11,6,0.0
13716,4d2f1297,0,24,0,18.0,7.0,15.0,0,0,24,1.0
13748,4d6218c3,0,13,11,6.0,1.0,3.0,11,11,13,0.0
13749,4d6695e3,0,28,119,12.0,4.0,11.0,119,13,28,1.0
13754,4d66ba19,4,0,25,0.0,0.0,0.0,16,16,83,0.0
13760,4d75ed20,0,21,14,9.0,3.0,6.0,14,14,21,0.0
13787,4d98d04b,1,11,3,3.0,2.0,3.0,2,1,55,0.0
13828,4dd513b3,2,204,90,61.0,17.0,36.0,84,1,378,1.0
13843,4de2479a,2,9,91,4.0,3.0,4.0,2,2,122,1.0
13881,4e0ec1c8,0,123,129,56.0,18.0,34.0,129,1,123,0.0
13913,4e4513a2,0,128,8,48.0,10.0,17.0,8,1,128,0.0
13918,4e500687,0,17,3,9.0,1.0,4.0,3,3,17,0.0
13920,4e54661e,0,4,8,1.0,1.0,1.0,8,8,4,0.0
13930,4e560208,7,22,142,13.0,5.0,11.0,16,1,185,1.0
13940,4e5b7c90,0,21,14,10.0,2.0,6.0,14,4,21,0.0
13947,4e64394b,0,70,12,54.0,4.0,15.0,12,3,70,1.0
13972,4e8103d8,0,66,13,36.0,6.0,13.0,13,9,66,1.0
13984,4e949fde,0,18,34,7.0,3.0,4.0,34,3,18,1.0
13985,4e95450f,0,65,1,55.0,6.0,27.0,1,1,65,0.0
13986,4e9559c9,0,42,17,8.0,1.0,3.0,17,7,42,0.0
14002,4ead4504,0,95,0,40.0,8.0,21.0,0,0,95,1.0
14016,4ebb61f8,0,57,78,24.0,4.0,20.0,78,55,57,1.0
14044,4ee533ee,0,89,34,16.0,11.0,13.0,34,19,89,1.0
14048,4eec4b16,0,15,10,9.0,5.0,6.0,10,9,15,1.0
14081,4f2f543f,0,42,0,17.0,9.0,13.0,0,0,42,0.0
14132,4f825807,0,65,17,15.0,4.0,5.0,17,3,65,0.0
14170,4fc7f122,0,34,7,6.0,4.0,4.0,7,6,34,0.0
14185,4fda7917,0,19,16,10.0,3.0,6.0,16,16,19,0.0
14196,4fe68a28,1,24,0,4.0,2.0,4.0,0,0,25,1.0
14213,4fedb9fe,0,16,3,8.0,3.0,6.0,3,3,16,0.0
14252,50262afd,0,56,20,31.0,15.0,26.0,20,0,56,0.0
14270,50367875,0,53,10,41.0,15.0,24.0,10,9,53,1.0
14429,505a0310,0,28,5,21.0,8.0,18.0,5,5,28,1.0
14430,505b39f3,0,6,0,3.0,1.0,1.0,0,0,7,1.0
14495,50af2bda,1,127,40,102.0,13.0,60.0,37,15,305,0.0
14497,50b05ed8,0,6,81,1.0,1.0,1.0,81,5,6,0.0
14507,50b83820,0,77,34,36.0,10.0,24.0,34,0,77,0.0
14509,50b9e94c,0,7,1,4.0,1.0,3.0,1,1,7,1.0
14530,50e1a20d,1,1,1,0.0,0.0,0.0,1,1,17,0.0
14560,51085938,0,11,15,4.0,1.0,3.0,15,14,11,1.0
14582,511fcaa8,0,19,0,7.0,3.0,6.0,0,0,19,0.0
14655,519da79d,0,38,8,27.0,6.0,22.0,8,3,38,1.0
14666,51afbb28,0,23,15,12.0,2.0,4.0,15,15,23,0.0
14668,51b12f3b,1,4,19,2.0,1.0,2.0,15,14,101,0.0
14680,51b84636,0,23,1,1.0,1.0,1.0,1,0,23,0.0
14686,51c17c47,0,11,1,5.0,1.0,3.0,1,1,11,0.0
14702,51d9b48c,0,78,16,51.0,7.0,30.0,16,7,78,0.0
14710,51f81030,0,19,127,5.0,2.0,2.0,127,111,19,1.0
14714,51fde0cb,0,126,78,83.0,24.0,42.0,78,11,126,1.0
14770,52463b37,0,17,7,1.0,1.0,1.0,7,7,17,0.0
14804,5282399d,0,55,21,18.0,4.0,9.0,21,3,55,0.0
14833,52ac5248,0,118,103,71.0,6.0,36.0,103,4,118,1.0
14855,52c67e00,1,123,15,91.0,23.0,49.0,10,1,253,1.0
14904,53013f62,0,68,8,61.0,10.0,35.0,8,8,68,0.0
14911,530ab705,0,6,12,2.0,1.0,2.0,12,12,6,1.0
14975,536fd101,0,3,14,1.0,1.0,1.0,14,14,3,1.0
14998,538a8b6d,2,112,40,51.0,6.0,22.0,28,0,233,0.0
15002,538c3e87,0,57,64,46.0,10.0,20.0,64,16,57,1.0
15009,539de5e5,0,39,9,9.0,2.0,5.0,9,6,39,0.0
15018,53a409c8,1,17,63,1.0,1.0,1.0,63,52,28,1.0
15026,53b0bacd,0,3,26,1.0,1.0,1.0,26,26,3,0.0
15050,53c85ca4,0,4,6,1.0,1.0,1.0,6,6,4,0.0
15094,5423f466,0,10,1,3.0,1.0,2.0,1,1,10,0.0
15100,542cb3ec,1,51,0,8.0,1.0,3.0,0,0,52,0.0
15108,54358ebe,0,14,0,5.0,1.0,4.0,0,0,14,0.0
15124,544472be,0,120,14,71.0,12.0,31.0,14,6,120,1.0
15133,544aaf42,3,15,41,0.0,0.0,0.0,1,0,251,1.0
15153,54633dbb,0,7,1,2.0,2.0,2.0,1,1,7,1.0
15166,547419fe,2,13,91,6.0,2.0,5.0,0,0,372,0.0
15180,54924b41,0,33,74,22.0,8.0,17.0,74,12,33,0.0
15184,54962f61,1,1,8,0.0,0.0,0.0,8,8,12,0.0
15199,54a2de05,0,50,138,14.0,6.0,11.0,138,94,50,1.0
15201,54a9e8c5,0,8,31,3.0,2.0,3.0,31,0,8,0.0
15212,54bb7539,0,60,2,47.0,13.0,35.0,2,1,60,1.0
15247,54fb59e3,0,31,26,11.0,4.0,6.0,26,5,31,1.0
15263,550add46,0,203,81,93.0,5.0,34.0,81,1,203,0.0
15291,553b63de,0,24,14,9.0,4.0,6.0,14,14,24,0.0
15321,5558396d,3,57,59,13.0,4.0,9.0,17,9,679,0.0
15329,5565930b,0,10,6,4.0,1.0,2.0,6,5,10,0.0
15351,55827b4b,0,111,103,80.0,14.0,30.0,103,0,111,1.0
15357,5588fa3f,0,9,3,3.0,1.0,2.0,3,3,9,0.0
15358,55891a41,0,53,14,28.0,6.0,18.0,14,12,53,0.0
15379,55a7179e,0,3,41,1.0,1.0,1.0,41,41,3,1.0
15386,55b732b9,0,7,130,1.0,1.0,1.0,130,35,7,0.0
15416,55d2cd08,0,3,36,0.0,0.0,0.0,36,36,3,0.0
15432,55ea1f3b,0,57,6,29.0,6.0,17.0,6,2,57,0.0
15449,56011e68,1,43,76,9.0,4.0,7.0,75,27,64,1.0
15458,5608d901,0,8,0,2.0,1.0,1.0,0,0,8,0.0
15466,560cc874,0,22,0,11.0,1.0,6.0,0,0,22,0.0
15482,5626bf94,0,55,5,32.0,11.0,26.0,5,1,55,0.0
15485,56286924,0,3,1,1.0,1.0,1.0,1,1,3,1.0
15486,562929c8,0,551,31,316.0,58.0,166.0,31,0,551,1.0
15487,562b4a70,0,228,26,105.0,24.0,43.0,26,3,228,0.0
15496,563c44ce,0,8,1,4.0,1.0,4.0,1,1,8,0.0
15497,563fe3bf,0,4,2,1.0,1.0,1.0,2,2,4,0.0
15504,564c3763,0,9,1,3.0,1.0,3.0,1,1,9,1.0
15541,56890a15,0,227,64,53.0,13.0,33.0,64,1,227,0.0
15558,569b353e,0,2,7,0.0,0.0,0.0,7,7,2,0.0
15571,56ad44e3,0,2,9,0.0,0.0,0.0,9,1,2,0.0
15603,56d81633,0,23,12,8.0,4.0,5.0,12,3,23,0.0
15618,56eeab80,0,556,61,271.0,52.0,163.0,61,5,556,0.0
15663,57282c8c,0,13,11,2.0,1.0,1.0,11,9,13,0.0
15693,5768416f,0,12,7,3.0,1.0,2.0,7,7,12,1.0
15707,577585da,0,48,8,13.0,1.0,3.0,8,5,48,0.0
15722,57837972,0,4,0,1.0,1.0,1.0,0,0,4,0.0
15732,578cefef,0,137,11,100.0,8.0,46.0,11,1,137,1.0
15737,5792deb4,0,52,0,43.0,3.0,19.0,0,0,52,1.0
15761,57aa856e,0,18,1,4.0,3.0,3.0,1,0,18,0.0
15766,57aeefaa,0,44,17,21.0,3.0,14.0,17,3,44,0.0
15783,57c78c8a,0,10,10,4.0,1.0,4.0,10,10,10,0.0
15788,57caeab4,0,10,78,6.0,1.0,4.0,78,78,10,0.0
15799,57e006f0,0,34,16,24.0,9.0,18.0,16,15,34,0.0
15805,57eb1cec,0,7,2,2.0,1.0,2.0,2,2,7,0.0
15807,57ed2cc9,0,160,20,59.0,8.0,32.0,20,0,160,1.0
15824,580d91b9,0,95,10,82.0,3.0,37.0,10,10,95,1.0
15833,581518b6,0,8,10,3.0,3.0,3.0,10,10,8,1.0
15853,5833e75a,0,56,16,23.0,5.0,14.0,16,10,56,0.0
15854,583473ab,0,20,0,4.0,1.0,3.0,0,0,20,1.0
15865,5847cac8,0,3,74,0.0,0.0,0.0,74,74,3,1.0
15875,584f5175,3,97,115,45.0,2.0,23.0,9,0,974,0.0
15879,585675a2,0,4,4,1.0,1.0,1.0,4,4,4,0.0
15896,587ce7f9,1,61,3,6.0,3.0,6.0,2,0,109,1.0
15956,58e26c5d,0,168,111,113.0,8.0,64.0,111,5,168,1.0
15974,58f21eaf,0,16,0,3.0,3.0,3.0,0,0,16,1.0
15985,59001f04,1,5,21,2.0,2.0,2.0,13,9,92,0.0
15994,590a8cec,0,15,90,2.0,2.0,2.0,90,7,15,0.0
16065,59784460,0,4,1,2.0,1.0,1.0,1,1,4,0.0
16068,5988298f,0,28,45,9.0,4.0,6.0,45,5,28,1.0
16089,599e60ec,0,3,9,0.0,0.0,0.0,9,9,3,1.0
16114,59c2bed3,1,69,86,47.0,11.0,35.0,0,0,86,1.0
16115,59c318bd,0,279,0,95.0,30.0,56.0,0,0,279,1.0
16131,59d92775,0,65,51,32.0,10.0,20.0,51,9,65,0.0
16175,5a133896,0,45,30,16.0,7.0,9.0,30,4,45,0.0
16189,5a31db30,0,8,10,1.0,1.0,1.0,10,10,8,0.0
16228,5a654966,0,18,14,13.0,1.0,4.0,14,14,18,0.0
16230,5a665b50,0,12,146,2.0,2.0,2.0,146,24,12,0.0
16263,5a945f4b,0,24,6,2.0,2.0,2.0,6,5,24,0.0
16269,5a9dcd62,0,92,31,48.0,14.0,36.0,31,16,92,0.0
16307,5aeb98ec,0,8,11,2.0,1.0,1.0,11,10,8,0.0
16314,5afb6ffb,0,52,27,11.0,3.0,5.0,27,8,52,0.0
16328,5b0f4b0a,0,20,49,12.0,3.0,11.0,49,6,20,1.0
16333,5b1739cc,0,28,113,14.0,3.0,5.0,113,83,28,1.0
16336,5b1bdc77,0,46,11,26.0,8.0,19.0,11,8,46,0.0
16344,5b255293,0,4,12,1.0,1.0,1.0,12,12,4,0.0
16350,5b30e395,0,16,3,8.0,2.0,8.0,3,0,16,1.0
16363,5b48b4ff,0,37,52,25.0,7.0,17.0,52,2,37,0.0
16369,5b4ef3df,0,5,0,1.0,1.0,1.0,0,0,5,0.0
16371,5b4f7f60,0,20,23,6.0,4.0,5.0,23,7,20,0.0
16381,5b6054e7,0,43,85,16.0,4.0,9.0,85,57,43,1.0
16400,5b798748,0,46,40,22.0,4.0,16.0,40,3,46,0.0
16413,5b8ca7fe,0,2,9,0.0,0.0,0.0,9,9,2,0.0
16456,5bd0fa9f,1,110,56,37.0,7.0,16.0,56,2,119,0.0
16460,5bde7817,0,12,7,1.0,1.0,1.0,7,7,12,0.0
16469,5bf217ac,0,9,8,6.0,2.0,4.0,8,8,9,1.0
16483,5c1469ba,0,8,30,0.0,0.0,0.0,30,29,8,0.0
16486,5c1b62f6,0,6,10,1.0,1.0,1.0,10,10,6,0.0
16507,5c2e66a4,0,16,15,4.0,1.0,3.0,15,15,16,1.0
16534,5c691815,0,4,10,1.0,1.0,1.0,10,10,4,0.0
16551,5c862f3c,0,6,2,1.0,1.0,1.0,2,1,6,1.0
16564,5c93283f,0,7,4,2.0,1.0,1.0,4,4,7,0.0
16602,5cc1dc20,0,6,13,2.0,1.0,1.0,13,13,6,0.0
16616,5cd7268d,1,122,52,85.0,14.0,48.0,48,2,183,0.0
16642,5cf3348a,0,50,50,25.0,7.0,16.0,50,1,50,0.0
16653,5d0a3987,3,6,13,0.0,0.0,0.0,10,2,55,0.0
16654,5d0c3446,0,61,91,52.0,12.0,36.0,91,6,61,1.0
16658,5d129417,0,9,3,5.0,1.0,3.0,3,3,9,0.0
16677,5d2be13d,3,152,31,125.0,21.0,67.0,15,14,388,1.0
16694,5d4a5339,0,4,2,1.0,1.0,1.0,2,2,4,0.0
16705,5d5b897e,0,4,10,1.0,1.0,1.0,10,10,4,0.0
16723,5d6eef92,0,23,19,10.0,3.0,5.0,19,19,23,0.0
16735,5d7c9686,0,19,0,7.0,3.0,5.0,0,0,19,0.0
16740,5d7e9fb9,1,8,15,1.0,1.0,1.0,15,15,16,0.0
16756,5d9f30d1,0,33,17,6.0,3.0,5.0,17,13,33,0.0
16763,5da9f181,0,4,10,1.0,1.0,1.0,10,10,4,0.0
16775,5dc1ffeb,0,67,72,25.0,3.0,8.0,72,5,67,0.0
16778,5dc3dfa0,0,51,7,41.0,6.0,17.0,7,1,51,0.0
16796,5dd6ebcf,0,9,16,6.0,1.0,4.0,16,16,9,0.0
16820,5e086fbf,0,35,8,17.0,3.0,12.0,8,7,35,0.0
16860,5e4df6a3,0,8,6,4.0,1.0,4.0,6,6,8,0.0
16863,5e52f27e,0,4,10,1.0,1.0,1.0,10,10,4,0.0
16864,5e55fb94,0,38,42,23.0,6.0,13.0,42,18,38,1.0
16881,5e704bc6,0,24,67,8.0,3.0,5.0,67,52,24,0.0
16888,5e7d9f76,0,20,11,9.0,3.0,5.0,11,0,20,0.0
16890,5e866083,0,12,20,10.0,2.0,7.0,20,20,12,1.0
16902,5e983789,0,17,5,7.0,1.0,3.0,5,5,17,0.0
16903,5e98a418,0,19,4,12.0,3.0,6.0,4,4,19,0.0
16917,5eb0a22a,0,21,2,2.0,1.0,1.0,2,2,21,0.0
16943,5ee6ccb9,0,69,52,21.0,11.0,17.0,52,4,69,0.0
16962,5ef611ac,0,66,85,17.0,10.0,13.0,85,8,66,1.0
16986,5f1b69a1,0,8,8,4.0,1.0,3.0,8,8,8,0.0
17025,5f5a4c59,0,31,37,11.0,3.0,7.0,37,13,31,0.0
17034,5f63967f,0,35,45,14.0,11.0,12.0,45,17,35,1.0
17066,5f802adb,0,71,13,22.0,4.0,13.0,13,1,71,1.0
17102,5fc6f016,0,76,2,37.0,6.0,22.0,2,0,76,1.0
17107,5fcdd746,0,1,10,0.0,0.0,0.0,10,10,1,0.0
17134,5ff970fe,0,22,1,8.0,3.0,3.0,1,0,22,0.0
17137,5ffaf0d0,1,25,45,16.0,2.0,8.0,1,1,123,1.0
17153,601e1e11,0,18,93,9.0,3.0,6.0,93,10,18,0.0
17169,603a9022,2,57,36,11.0,2.0,8.0,16,8,209,0.0
17175,6041573f,0,29,27,6.0,4.0,5.0,27,2,29,0.0
17189,6059e8c0,0,4,1,1.0,1.0,1.0,1,1,4,0.0
17219,60860e8e,2,15,9,3.0,2.0,2.0,0,0,224,0.0
17249,60bdafe6,0,8,3,5.0,4.0,5.0,3,3,8,0.0
17290,61068538,1,16,1,13.0,2.0,11.0,1,1,25,0.0
17298,610c13d7,0,27,14,4.0,3.0,3.0,14,14,27,0.0
17299,610c9e3a,0,9,52,2.0,1.0,1.0,52,52,9,0.0
17326,613eadc9,0,18,16,12.0,7.0,9.0,16,16,18,0.0
17373,6188fb1f,0,111,146,43.0,3.0,17.0,146,1,111,0.0
17378,6192ea5a,0,29,134,16.0,7.0,13.0,134,1,29,1.0
17387,619a8ec2,0,199,11,95.0,14.0,40.0,11,3,199,0.0
17402,61af2479,0,60,42,19.0,6.0,10.0,42,6,60,0.0
17428,61e1b1c3,0,123,73,42.0,8.0,24.0,73,9,123,1.0
17474,622cba45,0,39,27,19.0,7.0,16.0,27,3,39,0.0
17496,624854f8,0,4,16,2.0,1.0,1.0,16,16,4,0.0
17501,624f99b0,0,17,1,7.0,1.0,3.0,1,1,17,0.0
17503,625267e1,0,10,104,2.0,2.0,2.0,104,104,10,1.0
17507,62579ccc,0,152,34,139.0,12.0,72.0,34,2,152,0.0
17524,6278634e,1,36,28,22.0,19.0,19.0,24,23,90,1.0
17536,628c5dde,0,667,33,626.0,20.0,156.0,33,9,667,0.0
17553,629e1a6e,0,115,22,57.0,13.0,34.0,22,0,115,1.0
17560,62adfa0c,0,10,16,2.0,2.0,2.0,16,15,10,0.0
17615,62fa69b0,0,33,26,20.0,4.0,17.0,26,12,33,1.0
17633,6309f8fe,0,3,52,0.0,0.0,0.0,52,52,3,1.0
17644,631bde14,0,3,120,0.0,0.0,0.0,120,120,3,1.0
17653,6320ec96,0,4,9,1.0,1.0,1.0,9,9,4,0.0
17657,632357f2,0,16,67,10.0,3.0,8.0,67,67,16,1.0
17664,632e9b7b,0,6,79,3.0,1.0,1.0,79,77,6,1.0
17671,63347328,0,64,8,41.0,8.0,22.0,8,8,64,0.0
17673,633c6bd7,0,7,0,3.0,1.0,2.0,0,0,7,0.0
17709,636bcdaf,0,51,47,13.0,4.0,6.0,47,10,51,1.0
17737,63902163,0,75,15,33.0,16.0,27.0,15,9,75,0.0
17758,63b3e570,0,295,21,252.0,13.0,111.0,21,0,295,0.0
17844,643784b6,1,2,0,1.0,1.0,1.0,0,0,3,1.0
17866,6466bc7b,0,18,14,8.0,1.0,4.0,14,11,18,0.0
17867,6467dc90,0,27,13,7.0,5.0,6.0,13,6,27,0.0
17874,646e5107,0,13,0,4.0,1.0,3.0,0,0,13,1.0
17875,646feb01,0,451,104,356.0,31.0,174.0,104,7,451,1.0
17899,6490af1a,2,251,90,168.0,31.0,108.0,72,10,461,1.0
17908,6499b2f9,0,114,22,44.0,6.0,35.0,22,2,114,0.0
17913,649bb47e,0,71,14,47.0,9.0,26.0,14,2,71,0.0
17917,64a3c2f6,0,40,64,13.0,6.0,9.0,64,0,40,1.0
17919,64a87622,0,102,13,52.0,8.0,27.0,13,12,102,0.0
17985,650dccaa,0,6,2,1.0,1.0,1.0,2,2,6,0.0
17997,6518264a,0,184,34,165.0,18.0,72.0,34,4,184,1.0
18029,6537bb88,0,224,15,129.0,41.0,77.0,15,0,224,0.0
18040,654d0546,0,25,0,8.0,4.0,6.0,0,0,25,0.0
18046,655ae46c,0,435,63,344.0,5.0,20.0,63,3,435,0.0
18049,655b60cd,0,13,1,6.0,2.0,4.0,1,1,13,1.0
18071,657592da,0,138,8,113.0,14.0,47.0,8,2,138,1.0
18089,65885b71,0,172,52,119.0,12.0,39.0,52,4,172,1.0
18127,65c3c30e,0,52,73,20.0,6.0,13.0,73,11,52,0.0
18177,66006845,1,21,13,1.0,1.0,1.0,12,0,49,0.0
18190,66169490,0,24,11,7.0,3.0,4.0,11,11,24,0.0
18194,661c13d9,0,377,102,330.0,41.0,156.0,102,0,377,0.0
18233,664afc83,0,83,74,22.0,8.0,15.0,74,0,83,1.0
18244,6665dde2,0,13,17,4.0,1.0,3.0,17,14,13,0.0
18252,667761a2,0,51,1,24.0,5.0,18.0,1,0,51,0.0
18284,669e94cc,0,431,147,279.0,16.0,118.0,147,2,431,0.0
18301,66a9bff6,2,227,21,157.0,24.0,87.0,12,7,741,1.0
18339,66e621a4,0,3,0,0.0,0.0,0.0,0,0,3,0.0
18346,66f05612,0,23,15,13.0,3.0,10.0,15,15,23,0.0
18368,670bf5e1,0,80,1,35.0,6.0,16.0,1,0,80,1.0
18420,675a531e,0,242,134,159.0,16.0,75.0,134,13,242,1.0
18428,67688fab,0,4,9,1.0,1.0,1.0,9,9,4,0.0
18431,676e13ba,0,17,1,10.0,4.0,9.0,1,1,17,1.0
18434,67734512,0,54,2,39.0,2.0,17.0,2,2,54,0.0
18441,677b4089,0,8,4,1.0,1.0,1.0,4,4,8,1.0
18493,67c7a96b,0,114,11,95.0,21.0,58.0,11,6,114,0.0
18509,67da8ede,0,2,30,0.0,0.0,0.0,30,30,2,0.0
18536,68058d74,0,85,9,55.0,3.0,22.0,9,8,85,0.0
18537,6805c0ac,0,3,36,1.0,1.0,1.0,36,36,3,1.0
18539,6807dd34,0,9,15,4.0,2.0,3.0,15,15,9,0.0
18548,6810429d,0,70,8,48.0,15.0,36.0,8,6,70,0.0
18551,6811ba26,0,9,104,0.0,0.0,0.0,104,61,9,0.0
18554,681c5689,0,139,11,110.0,23.0,64.0,11,2,139,1.0
18565,682c4c11,0,20,46,3.0,1.0,2.0,46,11,20,0.0
18619,6875f643,0,33,14,11.0,4.0,7.0,14,0,33,1.0
18620,687a1e38,0,62,0,20.0,11.0,16.0,0,0,62,1.0
18626,688588da,0,66,95,26.0,3.0,16.0,95,7,66,0.0
18640,689bb662,0,6,12,1.0,1.0,1.0,12,12,6,0.0
18650,68ab665e,0,50,38,13.0,5.0,11.0,38,16,50,1.0
18668,68bf3c47,1,68,136,23.0,5.0,12.0,69,4,179,1.0
18672,68c43519,0,3,140,0.0,0.0,0.0,140,140,3,1.0
18683,68d63d11,0,10,1,3.0,1.0,1.0,1,0,10,0.0
18699,68e5417c,0,67,122,21.0,7.0,14.0,122,10,67,0.0
18708,68f60fb9,0,22,14,12.0,2.0,10.0,14,13,22,1.0
18709,68f6e261,0,3,8,1.0,1.0,1.0,8,8,3,1.0
18764,6955042b,0,44,2,9.0,4.0,6.0,2,0,44,1.0
18815,69a3b4d1,0,29,14,9.0,2.0,7.0,14,0,29,0.0
18825,69b122c5,0,6,0,3.0,1.0,1.0,0,0,6,0.0
18837,69c77918,0,41,6,11.0,5.0,8.0,6,2,41,0.0
18850,69d5ef8d,0,18,10,4.0,2.0,2.0,10,8,18,0.0
18852,69d68383,0,5,1,1.0,1.0,1.0,1,1,5,0.0
18860,69de5c37,3,28,43,13.0,5.0,12.0,23,16,108,1.0
18865,69e8a08b,0,72,29,14.0,6.0,8.0,29,13,72,0.0
18866,69e942e5,0,120,92,51.0,16.0,27.0,92,8,120,1.0
18883,6a08a60c,0,125,87,40.0,11.0,27.0,87,0,125,1.0
18884,6a08e7c4,0,53,58,32.0,4.0,25.0,58,0,53,1.0
18952,6a5c83db,0,85,0,64.0,8.0,28.0,0,0,85,1.0
18957,6a62e89f,0,25,12,9.0,3.0,7.0,12,8,25,0.0
18962,6a6c639c,1,18,81,14.0,1.0,8.0,79,78,88,1.0
18964,6a733bad,0,13,6,7.0,3.0,5.0,6,3,13,1.0
18991,6a91ec37,0,58,12,39.0,5.0,13.0,12,0,58,1.0
19052,6ade5d5b,0,139,79,87.0,15.0,48.0,79,1,139,1.0
19110,6b3cf183,0,15,18,2.0,1.0,1.0,18,18,15,0.0
19113,6b42b7be,0,12,54,4.0,1.0,1.0,54,32,12,0.0
19139,6b710e89,0,21,2,12.0,3.0,8.0,2,2,21,1.0
19145,6b7d1933,0,69,58,42.0,6.0,25.0,58,6,69,1.0
19163,6b90fcbf,0,79,148,39.0,4.0,22.0,148,10,79,0.0
19167,6b9505ec,0,54,1,31.0,7.0,16.0,1,1,54,0.0
19169,6b98633a,0,27,78,19.0,4.0,13.0,78,9,27,0.0
19170,6b99f579,0,5,2,3.0,2.0,3.0,2,2,5,1.0
19172,6b9b9477,0,38,73,15.0,3.0,8.0,73,30,38,0.0
19183,6ba730a8,0,12,36,4.0,1.0,1.0,36,36,12,1.0
19188,6babdfd3,0,33,16,19.0,5.0,12.0,16,1,33,0.0
19228,6be93f95,0,18,63,6.0,3.0,3.0,63,0,18,0.0
19233,6bf36b7c,1,21,43,2.0,1.0,1.0,7,1,150,0.0
19303,6c55de42,0,66,2,44.0,5.0,26.0,2,1,66,1.0
19314,6c67de3e,0,46,149,27.0,14.0,19.0,149,68,46,1.0
19333,6c89cbfb,0,237,95,60.0,24.0,39.0,95,3,237,1.0
19392,6cdc6d16,1,31,19,8.0,3.0,7.0,14,14,33,0.0
19400,6cefa829,0,11,92,2.0,1.0,1.0,92,73,11,1.0
19401,6cf2d02a,0,37,27,13.0,3.0,11.0,27,5,37,1.0
19419,6d06e7d0,0,122,41,66.0,11.0,33.0,41,6,122,1.0
19421,6d079d8a,0,6,20,3.0,2.0,3.0,20,20,6,1.0
19482,6d654333,0,29,2,7.0,4.0,4.0,2,1,29,1.0
19503,6d87b189,0,9,5,3.0,1.0,3.0,5,5,9,0.0
19522,6da13513,0,2,65,0.0,0.0,0.0,65,65,2,1.0
19528,6daa6b33,0,4,3,0.0,0.0,0.0,3,3,4,1.0
19546,6dc16c3b,0,7,3,1.0,1.0,1.0,3,3,7,0.0
19637,6e41e5e3,0,96,0,67.0,11.0,48.0,0,0,96,1.0
19650,6e52c76b,0,56,28,42.0,5.0,37.0,28,6,56,0.0
19652,6e558c28,0,139,87,76.0,17.0,39.0,87,0,139,1.0
19661,6e6770c3,0,59,17,25.0,12.0,19.0,17,11,59,0.0
19669,6e7567b6,0,8,1,2.0,2.0,2.0,1,1,8,0.0
19690,6e968b6e,0,96,64,68.0,6.0,33.0,64,3,96,0.0
19698,6eaaab36,0,16,6,10.0,7.0,8.0,6,6,16,1.0
19704,6eb6f888,0,55,12,18.0,4.0,7.0,12,3,55,0.0
19714,6ec44564,0,90,2,25.0,6.0,18.0,2,0,90,1.0
19721,6ecaea77,0,8,3,4.0,2.0,3.0,3,3,8,0.0
19762,6f147d6d,0,7,22,1.0,1.0,1.0,22,22,7,1.0
19765,6f172e88,0,10,6,4.0,1.0,2.0,6,6,10,0.0
19777,6f2752b6,0,3,76,1.0,1.0,1.0,76,76,3,0.0
19802,6f3ac59d,0,41,20,11.0,9.0,10.0,20,12,41,1.0
19814,6f48ea6b,0,17,0,9.0,1.0,3.0,0,0,17,0.0
19823,6f4d1308,2,9,14,1.0,1.0,1.0,9,3,136,0.0
19827,6f53fac8,0,16,1,5.0,2.0,4.0,1,1,16,0.0
19859,6f866dc9,0,6,89,2.0,1.0,1.0,89,85,6,0.0
19862,6f9194ad,0,42,27,27.0,2.0,15.0,27,19,42,1.0
19885,6fb3859f,0,18,10,9.0,2.0,5.0,10,10,18,0.0
19887,6fb78946,0,47,18,23.0,5.0,18.0,18,14,47,0.0
19893,6fbbddb6,0,4,9,2.0,1.0,2.0,9,9,4,1.0
19915,6fdda6b5,0,87,85,56.0,2.0,16.0,85,0,87,1.0
19934,70195c0d,0,4,13,1.0,1.0,1.0,13,13,4,0.0
19974,70619022,11,103,80,31.0,4.0,15.0,15,2,1593,0.0
19985,70765d26,0,54,41,42.0,5.0,14.0,41,8,54,1.0
19986,70782025,0,4,98,1.0,1.0,1.0,98,98,4,1.0
19993,707f1060,0,8,12,3.0,2.0,2.0,12,12,8,0.0
20010,709473a3,0,14,98,5.0,5.0,5.0,98,98,14,1.0
20016,7096af78,2,26,115,4.0,4.0,4.0,51,29,66,1.0
20020,709f8e2f,0,12,1,1.0,1.0,1.0,1,1,12,1.0
20021,70a00423,0,6,22,0.0,0.0,0.0,22,22,6,1.0
20054,70ca9ef8,0,34,41,16.0,4.0,12.0,41,13,34,0.0
20087,7105e2c0,0,118,15,76.0,15.0,44.0,15,2,118,0.0
20094,71157d50,0,47,13,12.0,3.0,6.0,13,0,47,0.0
20147,717d331a,0,12,4,4.0,2.0,4.0,4,4,12,0.0
20166,71969ba2,4,3,86,1.0,1.0,1.0,10,10,183,0.0
20181,71b2b2d7,0,75,30,44.0,5.0,24.0,30,0,75,0.0
20184,71b7d888,0,76,4,37.0,4.0,22.0,4,1,76,0.0
20189,71c06b60,0,73,22,18.0,6.0,13.0,22,16,73,0.0
20191,71c4298f,0,44,29,16.0,4.0,7.0,29,3,44,0.0
20294,72526564,0,7,0,4.0,1.0,2.0,0,0,7,1.0
