,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
14117,4f6549f6,0,54,9,40.0,12.0,29.0,9,9,54,0.0
14128,4f7532a9,0,28,7,8.0,3.0,4.0,7,2,28,0.0
14135,4f8419ab,0,131,10,62.0,13.0,28.0,10,6,131,0.0
14196,4fe68a28,1,24,0,4.0,2.0,4.0,0,0,25,1.0
14219,4ffcd9ef,0,14,3,4.0,1.0,2.0,3,3,14,0.0
14224,5001d2a2,0,35,0,16.0,5.0,9.0,0,0,35,0.0
14233,500e7fd3,0,48,1,31.0,8.0,21.0,1,1,48,0.0
14260,502ae203,0,12,3,8.0,2.0,5.0,3,3,12,0.0
14270,50367875,0,53,10,41.0,15.0,24.0,10,9,53,1.0
14283,5048ee7d,0,62,9,44.0,13.0,29.0,9,6,62,0.0
14286,504c929c,0,10,10,3.0,3.0,3.0,10,10,10,0.0
14429,505a0310,0,28,5,21.0,8.0,18.0,5,5,28,1.0
14430,505b39f3,0,6,0,3.0,1.0,1.0,0,0,7,1.0
14458,5087e6b2,1,20,22,8.0,1.0,5.0,2,0,51,0.0
14490,50ad2df8,0,34,40,13.0,6.0,8.0,40,7,34,0.0
14509,50b9e94c,0,7,1,4.0,1.0,3.0,1,1,7,1.0
14559,5107c8bc,0,50,101,27.0,8.0,14.0,101,0,50,0.0
14560,51085938,0,11,15,4.0,1.0,3.0,15,14,11,1.0
14561,5108f8b9,0,30,67,11.0,6.0,6.0,67,3,30,0.0
14640,5189cfcd,0,24,1,10.0,6.0,8.0,1,0,24,0.0
14647,5192f41e,0,63,14,53.0,6.0,30.0,14,10,63,0.0
14655,519da79d,0,38,8,27.0,6.0,22.0,8,3,38,1.0
14658,519e0d4b,0,36,5,21.0,3.0,10.0,5,1,36,0.0
14663,51ada1af,0,7,14,2.0,1.0,1.0,14,14,7,0.0
14677,51b4cc42,1,83,41,44.0,8.0,25.0,40,12,102,0.0
14679,51b7f3d7,0,16,7,10.0,5.0,8.0,7,7,16,0.0
14710,51f81030,0,19,127,5.0,2.0,2.0,127,111,19,1.0
14714,51fde0cb,0,126,78,83.0,24.0,42.0,78,11,126,1.0
14759,5230f37c,0,69,7,37.0,5.0,20.0,7,5,69,0.0
14805,5285da82,0,9,8,1.0,1.0,1.0,8,8,9,0.0
14831,52ab7777,0,49,9,37.0,9.0,24.0,9,9,49,0.0
14833,52ac5248,0,118,103,71.0,6.0,36.0,103,4,118,1.0
14845,52bda0b4,0,20,63,12.0,3.0,7.0,63,13,20,0.0
14849,52c09055,0,162,86,31.0,7.0,13.0,86,2,162,0.0
14855,52c67e00,1,123,15,91.0,23.0,49.0,10,1,253,1.0
14911,530ab705,0,6,12,2.0,1.0,2.0,12,12,6,1.0
14960,535460dc,0,45,29,14.0,5.0,8.0,29,0,45,0.0
14975,536fd101,0,3,14,1.0,1.0,1.0,14,14,3,1.0
14984,5378f6ff,0,38,114,23.0,4.0,15.0,114,1,38,0.0
15002,538c3e87,0,57,64,46.0,10.0,20.0,64,16,57,1.0
15018,53a409c8,1,17,63,1.0,1.0,1.0,63,52,28,1.0
15051,53c9b07b,0,19,6,13.0,3.0,9.0,6,6,19,0.0
15072,53f336d6,0,177,133,128.0,3.0,25.0,133,3,177,0.0
15083,54108b9f,0,105,48,79.0,8.0,27.0,48,2,105,0.0
15124,544472be,0,120,14,71.0,12.0,31.0,14,6,120,1.0
15125,54451dc0,0,37,23,20.0,5.0,14.0,23,3,37,0.0
15133,544aaf42,3,15,41,0.0,0.0,0.0,1,0,251,1.0
15152,54613c99,0,53,8,21.0,5.0,8.0,8,0,53,0.0
15153,54633dbb,0,7,1,2.0,2.0,2.0,1,1,7,1.0
15166,547419fe,2,13,91,6.0,2.0,5.0,0,0,372,0.0
15180,54924b41,0,33,74,22.0,8.0,17.0,74,12,33,0.0
15198,54a1e727,0,33,3,7.0,4.0,6.0,3,1,33,0.0
15199,54a2de05,0,50,138,14.0,6.0,11.0,138,94,50,1.0
15212,54bb7539,0,60,2,47.0,13.0,35.0,2,1,60,1.0
15225,54d60b2e,0,27,99,4.0,2.0,2.0,99,9,27,0.0
15247,54fb59e3,0,31,26,11.0,4.0,6.0,26,5,31,1.0
15256,55023bb9,0,11,31,1.0,1.0,1.0,31,31,11,0.0
15262,550911e5,0,10,147,2.0,2.0,2.0,147,139,10,0.0
15289,5537640f,0,174,12,123.0,13.0,50.0,12,1,174,0.0
15321,5558396d,3,57,59,13.0,4.0,9.0,17,9,679,0.0
15323,55598a82,0,224,77,140.0,20.0,77.0,77,9,224,0.0
15348,557c2221,0,3,0,0.0,0.0,0.0,0,0,3,0.0
15351,55827b4b,0,111,103,80.0,14.0,30.0,103,0,111,1.0
15353,55837a45,0,4,2,1.0,1.0,1.0,2,2,4,0.0
15358,55891a41,0,53,14,28.0,6.0,18.0,14,12,53,0.0
15361,558e2994,0,19,8,5.0,2.0,4.0,8,8,19,0.0
15365,55905680,0,8,12,3.0,2.0,2.0,12,12,8,0.0
15366,55912693,0,13,6,5.0,2.0,3.0,6,6,13,0.0
15379,55a7179e,0,3,41,1.0,1.0,1.0,41,41,3,1.0
15410,55cc2cac,0,1,11,0.0,0.0,0.0,11,11,1,0.0
15427,55e66a79,0,26,8,6.0,5.0,5.0,8,3,26,0.0
15432,55ea1f3b,0,57,6,29.0,6.0,17.0,6,2,57,0.0
15442,55f864eb,0,195,12,102.0,35.0,66.0,12,0,195,0.0
15449,56011e68,1,43,76,9.0,4.0,7.0,75,27,64,1.0
15465,560c3775,2,16,27,4.0,3.0,3.0,16,6,84,0.0
15485,56286924,0,3,1,1.0,1.0,1.0,1,1,3,1.0
15486,562929c8,0,551,31,316.0,58.0,166.0,31,0,551,1.0
15504,564c3763,0,9,1,3.0,1.0,3.0,1,1,9,1.0
15515,5661d24b,0,12,7,6.0,1.0,6.0,7,7,12,0.0
15535,56853c5b,0,28,8,10.0,2.0,8.0,8,8,28,0.0
15562,569eb076,0,13,6,6.0,2.0,4.0,6,6,13,0.0
15585,56bc238b,0,272,27,205.0,15.0,90.0,27,8,272,0.0
15617,56ee4231,0,90,16,75.0,24.0,60.0,16,14,90,0.0
15620,56f0c78c,0,1,14,0.0,0.0,0.0,14,14,1,0.0
15693,5768416f,0,12,7,3.0,1.0,2.0,7,7,12,1.0
15732,578cefef,0,137,11,100.0,8.0,46.0,11,1,137,1.0
15734,57900186,0,4,2,1.0,1.0,1.0,2,2,4,0.0
15737,5792deb4,0,52,0,43.0,3.0,19.0,0,0,52,1.0
15776,57bab525,1,5,10,3.0,2.0,3.0,0,0,61,0.0
15807,57ed2cc9,0,160,20,59.0,8.0,32.0,20,0,160,1.0
15824,580d91b9,0,95,10,82.0,3.0,37.0,10,10,95,1.0
15833,581518b6,0,8,10,3.0,3.0,3.0,10,10,8,1.0
15854,583473ab,0,20,0,4.0,1.0,3.0,0,0,20,1.0
15865,5847cac8,0,3,74,0.0,0.0,0.0,74,74,3,1.0
15879,585675a2,0,4,4,1.0,1.0,1.0,4,4,4,0.0
15891,5873f8d2,0,72,22,50.0,20.0,35.0,22,14,72,0.0
15896,587ce7f9,1,61,3,6.0,3.0,6.0,2,0,109,1.0
15931,58c1ae98,0,10,14,4.0,3.0,4.0,14,14,10,0.0
15945,58cdcc02,0,23,19,9.0,2.0,5.0,19,16,23,0.0
15949,58d49c99,0,11,12,5.0,1.0,3.0,12,4,11,0.0
15952,58dc4648,0,12,17,7.0,2.0,6.0,17,8,12,0.0
15956,58e26c5d,0,168,111,113.0,8.0,64.0,111,5,168,1.0
15958,58e73434,0,8,12,2.0,1.0,1.0,12,12,8,0.0
15974,58f21eaf,0,16,0,3.0,3.0,3.0,0,0,16,1.0
15975,58f31635,0,10,99,1.0,1.0,1.0,99,63,10,0.0
15997,590e38f9,0,28,24,14.0,4.0,11.0,24,9,28,0.0
16006,5915f0e7,0,21,13,6.0,1.0,2.0,13,7,21,0.0
16018,5932ef3d,0,18,7,8.0,1.0,5.0,7,7,18,0.0
16068,5988298f,0,28,45,9.0,4.0,6.0,45,5,28,1.0
16089,599e60ec,0,3,9,0.0,0.0,0.0,9,9,3,1.0
16114,59c2bed3,1,69,86,47.0,11.0,35.0,0,0,86,1.0
16115,59c318bd,0,279,0,95.0,30.0,56.0,0,0,279,1.0
16146,59e512d2,0,44,118,18.0,7.0,13.0,118,103,44,0.0
16192,5a367904,0,123,126,70.0,14.0,41.0,126,9,123,0.0
16228,5a654966,0,18,14,13.0,1.0,4.0,14,14,18,0.0
16240,5a6e939b,0,3,28,0.0,0.0,0.0,28,28,3,0.0
16328,5b0f4b0a,0,20,49,12.0,3.0,11.0,49,6,20,1.0
16333,5b1739cc,0,28,113,14.0,3.0,5.0,113,83,28,1.0
16350,5b30e395,0,16,3,8.0,2.0,8.0,3,0,16,1.0
16356,5b3e3a1e,0,66,8,30.0,16.0,22.0,8,1,66,0.0
16373,5b50049d,0,12,4,4.0,1.0,2.0,4,4,12,0.0
16381,5b6054e7,0,43,85,16.0,4.0,9.0,85,57,43,1.0
16394,5b719547,0,4,14,1.0,1.0,1.0,14,14,4,0.0
16399,5b7950ce,0,67,26,15.0,5.0,11.0,26,3,67,0.0
16435,5babe49a,0,8,3,2.0,1.0,1.0,3,3,8,0.0
16442,5bb32980,1,120,142,11.0,5.0,7.0,133,101,205,0.0
16450,5bc33923,0,6,9,4.0,1.0,4.0,9,9,6,0.0
16458,5bda0698,0,18,29,5.0,3.0,4.0,29,5,18,0.0
16469,5bf217ac,0,9,8,6.0,2.0,4.0,8,8,9,1.0
16480,5c0cfe07,0,10,9,3.0,2.0,3.0,9,8,10,0.0
16507,5c2e66a4,0,16,15,4.0,1.0,3.0,15,15,16,1.0
16508,5c2f7ed6,0,61,9,35.0,7.0,19.0,9,3,61,0.0
16529,5c5ea764,0,56,66,20.0,6.0,11.0,66,7,56,0.0
16551,5c862f3c,0,6,2,1.0,1.0,1.0,2,1,6,1.0
16560,5c8f7e4d,0,8,10,4.0,1.0,3.0,10,10,8,0.0
16576,5ca1ea58,0,17,5,7.0,5.0,5.0,5,1,17,0.0
16582,5cac713d,0,2,0,0.0,0.0,0.0,0,0,2,0.0
16637,5cf0939d,0,26,16,5.0,3.0,3.0,16,14,26,0.0
16653,5d0a3987,3,6,13,0.0,0.0,0.0,10,2,55,0.0
16654,5d0c3446,0,61,91,52.0,12.0,36.0,91,6,61,1.0
16677,5d2be13d,3,152,31,125.0,21.0,67.0,15,14,388,1.0
16689,5d43b1b1,0,26,16,16.0,5.0,11.0,16,2,26,0.0
16731,5d797bca,0,2,7,0.0,0.0,0.0,7,7,2,0.0
16760,5da52eca,0,42,15,13.0,3.0,11.0,15,2,42,0.0
16763,5da9f181,0,4,10,1.0,1.0,1.0,10,10,4,0.0
16796,5dd6ebcf,0,9,16,6.0,1.0,4.0,16,16,9,0.0
16822,5e0c7741,0,15,6,4.0,1.0,3.0,6,6,15,0.0
16829,5e17d80c,0,36,36,19.0,5.0,11.0,36,5,36,0.0
16864,5e55fb94,0,38,42,23.0,6.0,13.0,42,18,38,1.0
16865,5e57fd9e,0,19,4,4.0,1.0,1.0,4,4,19,0.0
16888,5e7d9f76,0,20,11,9.0,3.0,5.0,11,0,20,0.0
16890,5e866083,0,12,20,10.0,2.0,7.0,20,20,12,1.0
16896,5e9052ac,0,17,4,4.0,2.0,2.0,4,3,17,0.0
16903,5e98a418,0,19,4,12.0,3.0,6.0,4,4,19,0.0
16906,5ea0c1b7,0,144,76,30.0,14.0,18.0,76,1,144,0.0
16960,5ef5c8f4,0,116,37,74.0,14.0,42.0,37,5,116,0.0
16962,5ef611ac,0,66,85,17.0,10.0,13.0,85,8,66,1.0
16964,5ef8fdb4,0,10,6,2.0,2.0,2.0,6,6,10,0.0
16973,5f0134ef,0,82,12,61.0,7.0,28.0,12,3,82,0.0
17004,5f3bdc0d,0,31,2,11.0,4.0,7.0,2,1,31,0.0
17032,5f61b57c,0,4,14,0.0,0.0,0.0,14,14,4,0.0
17034,5f63967f,0,35,45,14.0,11.0,12.0,45,17,35,1.0
17039,5f690282,0,26,0,10.0,3.0,7.0,0,0,26,0.0
17054,5f7d336b,0,77,45,29.0,15.0,21.0,45,7,77,0.0
17066,5f802adb,0,71,13,22.0,4.0,13.0,13,1,71,1.0
17068,5f841429,0,40,1,22.0,6.0,13.0,1,1,40,0.0
17085,5f9fa056,0,4,1,1.0,1.0,1.0,1,1,4,0.0
17090,5fa8e1d5,1,36,7,22.0,3.0,7.0,5,3,38,0.0
17102,5fc6f016,0,76,2,37.0,6.0,22.0,2,0,76,1.0
17105,5fcc2bfb,0,58,13,21.0,2.0,11.0,13,12,58,0.0
17118,5fe26e89,0,3,6,0.0,0.0,0.0,6,6,3,0.0
17137,5ffaf0d0,1,25,45,16.0,2.0,8.0,1,1,123,1.0
17189,6059e8c0,0,4,1,1.0,1.0,1.0,1,1,4,0.0
17279,60efdb8a,0,134,32,115.0,10.0,66.0,32,4,134,0.0
17281,60f1c52b,0,205,104,139.0,52.0,106.0,104,0,205,0.0
17283,60f7fe21,0,9,75,4.0,2.0,4.0,75,64,9,0.0
17299,610c9e3a,0,9,52,2.0,1.0,1.0,52,52,9,0.0
17310,61210250,0,9,0,2.0,2.0,2.0,0,0,9,0.0
17360,617459e2,0,18,9,4.0,1.0,1.0,9,8,18,0.0
17362,617900b5,0,64,67,10.0,6.0,7.0,67,1,64,0.0
17370,618138c9,0,24,2,16.0,3.0,10.0,2,0,24,0.0
17378,6192ea5a,0,29,134,16.0,7.0,13.0,134,1,29,1.0
17396,61a3c3a1,0,6,9,2.0,1.0,1.0,9,9,6,0.0
17428,61e1b1c3,0,123,73,42.0,8.0,24.0,73,9,123,1.0
17435,61f192d9,0,29,15,11.0,2.0,7.0,15,14,29,0.0
17450,6206c8f6,0,87,0,80.0,14.0,48.0,0,0,87,0.0
17490,623fbe35,0,93,23,45.0,3.0,19.0,23,12,93,0.0
17503,625267e1,0,10,104,2.0,2.0,2.0,104,104,10,1.0
17508,625f47a9,0,20,0,14.0,3.0,8.0,0,0,20,0.0
17524,6278634e,1,36,28,22.0,19.0,19.0,24,23,90,1.0
17553,629e1a6e,0,115,22,57.0,13.0,34.0,22,0,115,1.0
17555,62a12d56,0,4,3,1.0,1.0,1.0,3,3,4,0.0
17575,62c15a36,0,14,1,6.0,1.0,3.0,1,1,14,0.0
17615,62fa69b0,0,33,26,20.0,4.0,17.0,26,12,33,1.0
17633,6309f8fe,0,3,52,0.0,0.0,0.0,52,52,3,1.0
17644,631bde14,0,3,120,0.0,0.0,0.0,120,120,3,1.0
17650,631f3461,2,5,104,0.0,0.0,0.0,0,0,384,0.0
17657,632357f2,0,16,67,10.0,3.0,8.0,67,67,16,1.0
17661,6327e537,0,4,16,1.0,1.0,1.0,16,16,4,0.0
17662,6329564b,0,6,0,2.0,1.0,1.0,0,0,6,0.0
17664,632e9b7b,0,6,79,3.0,1.0,1.0,79,77,6,1.0
17671,63347328,0,64,8,41.0,8.0,22.0,8,8,64,0.0
17686,634c1087,0,334,28,171.0,37.0,83.0,28,1,334,0.0
17709,636bcdaf,0,51,47,13.0,4.0,6.0,47,10,51,1.0
17749,63a5e612,0,19,0,13.0,5.0,9.0,0,0,19,0.0
17774,63cb2fc8,0,9,43,3.0,3.0,3.0,43,13,9,0.0
17844,643784b6,1,2,0,1.0,1.0,1.0,0,0,3,1.0
17848,643d1684,0,9,0,3.0,1.0,2.0,0,0,9,0.0
17867,6467dc90,0,27,13,7.0,5.0,6.0,13,6,27,0.0
17874,646e5107,0,13,0,4.0,1.0,3.0,0,0,13,1.0
17875,646feb01,0,451,104,356.0,31.0,174.0,104,7,451,1.0
17899,6490af1a,2,251,90,168.0,31.0,108.0,72,10,461,1.0
17917,64a3c2f6,0,40,64,13.0,6.0,9.0,64,0,40,1.0
17969,64f45e8d,0,47,14,32.0,4.0,19.0,14,13,47,0.0
17970,64f74f81,0,9,15,3.0,2.0,3.0,15,14,9,0.0
17988,651020c8,0,12,7,8.0,2.0,5.0,7,7,12,0.0
17997,6518264a,0,184,34,165.0,18.0,72.0,34,4,184,1.0
18011,6524f063,6,122,21,78.0,9.0,43.0,17,2,205,0.0
18049,655b60cd,0,13,1,6.0,2.0,4.0,1,1,13,1.0
18071,657592da,0,138,8,113.0,14.0,47.0,8,2,138,1.0
18089,65885b71,0,172,52,119.0,12.0,39.0,52,4,172,1.0
18112,65a80b89,1,27,17,3.0,3.0,3.0,14,2,67,0.0
18114,65ac8de3,0,183,80,87.0,7.0,27.0,80,2,183,0.0
18127,65c3c30e,0,52,73,20.0,6.0,13.0,73,11,52,0.0
18155,65ec1b06,0,44,10,28.0,11.0,22.0,10,10,44,0.0
18157,65f22c14,0,17,16,10.0,3.0,6.0,16,16,17,0.0
18165,65f8d9ca,0,331,22,233.0,13.0,83.0,22,16,331,0.0
18190,66169490,0,24,11,7.0,3.0,4.0,11,11,24,0.0
18233,664afc83,0,83,74,22.0,8.0,15.0,74,0,83,1.0
18234,664b49f8,0,19,1,5.0,1.0,2.0,1,0,19,0.0
18246,666efc5c,0,57,16,33.0,4.0,16.0,16,14,57,0.0
18301,66a9bff6,2,227,21,157.0,24.0,87.0,12,7,741,1.0
18351,66f7056f,0,7,6,3.0,1.0,2.0,6,6,8,0.0
18354,66fba302,0,54,28,27.0,7.0,19.0,28,27,54,0.0
18368,670bf5e1,0,80,1,35.0,6.0,16.0,1,0,80,1.0
18407,67421c67,0,2,10,0.0,0.0,0.0,10,10,2,0.0
18420,675a531e,0,242,134,159.0,16.0,75.0,134,13,242,1.0
18431,676e13ba,0,17,1,10.0,4.0,9.0,1,1,17,1.0
18441,677b4089,0,8,4,1.0,1.0,1.0,4,4,8,1.0
18468,67aca306,0,10,11,2.0,1.0,1.0,11,11,10,0.0
18534,6804e157,0,7,12,4.0,1.0,2.0,12,12,7,0.0
18537,6805c0ac,0,3,36,1.0,1.0,1.0,36,36,3,1.0
18544,680d224f,0,160,148,57.0,14.0,33.0,148,3,160,0.0
18554,681c5689,0,139,11,110.0,23.0,64.0,11,2,139,1.0
18572,683608b1,0,2,86,0.0,0.0,0.0,86,86,2,0.0
18619,6875f643,0,33,14,11.0,4.0,7.0,14,0,33,1.0
18620,687a1e38,0,62,0,20.0,11.0,16.0,0,0,62,1.0
18650,68ab665e,0,50,38,13.0,5.0,11.0,38,16,50,1.0
18666,68bee42a,0,32,2,22.0,1.0,11.0,2,2,32,0.0
18668,68bf3c47,1,68,136,23.0,5.0,12.0,69,4,179,1.0
18672,68c43519,0,3,140,0.0,0.0,0.0,140,140,3,1.0
18708,68f60fb9,0,22,14,12.0,2.0,10.0,14,13,22,1.0
18709,68f6e261,0,3,8,1.0,1.0,1.0,8,8,3,1.0
18764,6955042b,0,44,2,9.0,4.0,6.0,2,0,44,1.0
18768,6959bf99,0,8,18,1.0,1.0,1.0,18,18,8,0.0
18860,69de5c37,3,28,43,13.0,5.0,12.0,23,16,108,1.0
18866,69e942e5,0,120,92,51.0,16.0,27.0,92,8,120,1.0
18883,6a08a60c,0,125,87,40.0,11.0,27.0,87,0,125,1.0
18884,6a08e7c4,0,53,58,32.0,4.0,25.0,58,0,53,1.0
18897,6a1f5a5e,0,4,1,1.0,1.0,1.0,1,1,4,0.0
18952,6a5c83db,0,85,0,64.0,8.0,28.0,0,0,85,1.0
18962,6a6c639c,1,18,81,14.0,1.0,8.0,79,78,88,1.0
18964,6a733bad,0,13,6,7.0,3.0,5.0,6,3,13,1.0
18991,6a91ec37,0,58,12,39.0,5.0,13.0,12,0,58,1.0
19003,6a9fc1a4,0,12,1,3.0,1.0,1.0,1,1,12,0.0
19034,6ac3c9ce,3,18,87,0.0,0.0,0.0,10,6,188,0.0
19052,6ade5d5b,0,139,79,87.0,15.0,48.0,79,1,139,1.0
19073,6af968df,0,73,36,23.0,4.0,9.0,36,9,74,0.0
19078,6afbc1ae,3,27,11,4.0,1.0,4.0,10,6,103,0.0
19115,6b46bbdb,0,81,1,74.0,3.0,26.0,1,1,81,0.0
19126,6b4e450b,0,11,0,6.0,2.0,6.0,0,0,11,0.0
19139,6b710e89,0,21,2,12.0,3.0,8.0,2,2,21,1.0
19145,6b7d1933,0,69,58,42.0,6.0,25.0,58,6,69,1.0
19160,6b8ea080,0,68,52,35.0,8.0,19.0,52,8,68,0.0
19163,6b90fcbf,0,79,148,39.0,4.0,22.0,148,10,79,0.0
19169,6b98633a,0,27,78,19.0,4.0,13.0,78,9,27,0.0
19170,6b99f579,0,5,2,3.0,2.0,3.0,2,2,5,1.0
19183,6ba730a8,0,12,36,4.0,1.0,1.0,36,36,12,1.0
19203,6bbed6ff,7,30,13,0.0,0.0,0.0,10,1,87,0.0
19205,6bc0a481,0,8,1,4.0,1.0,2.0,1,1,8,0.0
19207,6bc1e556,0,37,24,15.0,10.0,11.0,24,2,38,0.0
19237,6bfb0177,0,27,14,7.0,3.0,4.0,14,14,27,0.0
19247,6c02f2c6,0,14,11,8.0,1.0,6.0,11,11,14,0.0
19251,6c0849c4,0,24,0,5.0,3.0,3.0,0,0,24,0.0
19264,6c194141,0,44,3,11.0,2.0,3.0,3,3,44,0.0
19303,6c55de42,0,66,2,44.0,5.0,26.0,2,1,66,1.0
19314,6c67de3e,0,46,149,27.0,14.0,19.0,149,68,46,1.0
19333,6c89cbfb,0,237,95,60.0,24.0,39.0,95,3,237,1.0
19347,6ca2f651,1,42,87,4.0,1.0,2.0,13,0,346,0.0
19357,6cabcd47,0,14,4,3.0,1.0,2.0,4,4,14,0.0
19400,6cefa829,0,11,92,2.0,1.0,1.0,92,73,11,1.0
19401,6cf2d02a,0,37,27,13.0,3.0,11.0,27,5,37,1.0
19419,6d06e7d0,0,122,41,66.0,11.0,33.0,41,6,122,1.0
19421,6d079d8a,0,6,20,3.0,2.0,3.0,20,20,6,1.0
19433,6d139e40,0,9,8,2.0,1.0,2.0,8,8,9,0.0
19482,6d654333,0,29,2,7.0,4.0,4.0,2,1,29,1.0
19511,6d95593b,0,23,13,10.0,4.0,8.0,13,13,23,0.0
19520,6d9f7f34,0,2,24,1.0,1.0,1.0,24,24,2,0.0
19522,6da13513,0,2,65,0.0,0.0,0.0,65,65,2,1.0
19528,6daa6b33,0,4,3,0.0,0.0,0.0,3,3,4,1.0
19535,6db07e6a,0,4,8,1.0,1.0,1.0,8,8,4,0.0
19578,6df029cd,0,41,16,19.0,7.0,12.0,16,15,41,0.0
19612,6e1ba088,0,73,20,42.0,6.0,32.0,20,9,73,0.0
19626,6e2f3c27,0,7,10,2.0,1.0,2.0,10,10,7,0.0
19637,6e41e5e3,0,96,0,67.0,11.0,48.0,0,0,96,1.0
19652,6e558c28,0,139,87,76.0,17.0,39.0,87,0,139,1.0
19682,6e85e81b,0,4,2,1.0,1.0,1.0,2,2,4,0.0
19698,6eaaab36,0,16,6,10.0,7.0,8.0,6,6,16,1.0
19699,6eacdcdf,0,93,5,74.0,12.0,42.0,5,2,93,0.0
19714,6ec44564,0,90,2,25.0,6.0,18.0,2,0,90,1.0
19762,6f147d6d,0,7,22,1.0,1.0,1.0,22,22,7,1.0
19765,6f172e88,0,10,6,4.0,1.0,2.0,6,6,10,0.0
19769,6f1c94a7,0,52,44,14.0,6.0,11.0,44,2,52,0.0
19802,6f3ac59d,0,41,20,11.0,9.0,10.0,20,12,41,1.0
19856,6f8207b8,0,7,0,3.0,1.0,1.0,0,0,7,0.0
19860,6f8869bd,0,7,15,3.0,1.0,2.0,15,15,7,0.0
19862,6f9194ad,0,42,27,27.0,2.0,15.0,27,19,42,1.0
19887,6fb78946,0,47,18,23.0,5.0,18.0,18,14,47,0.0
19893,6fbbddb6,0,4,9,2.0,1.0,2.0,9,9,4,1.0
19915,6fdda6b5,0,87,85,56.0,2.0,16.0,85,0,87,1.0
19922,6ff13877,0,14,12,2.0,2.0,2.0,12,12,14,0.0
19929,700ace30,0,4,3,1.0,1.0,1.0,3,3,4,0.0
19985,70765d26,0,54,41,42.0,5.0,14.0,41,8,54,1.0
19986,70782025,0,4,98,1.0,1.0,1.0,98,98,4,1.0
19988,70795951,0,5,15,1.0,1.0,1.0,15,15,5,0.0
20010,709473a3,0,14,98,5.0,5.0,5.0,98,98,14,1.0
20016,7096af78,2,26,115,4.0,4.0,4.0,51,29,66,1.0
20020,709f8e2f,0,12,1,1.0,1.0,1.0,1,1,12,1.0
20021,70a00423,0,6,22,0.0,0.0,0.0,22,22,6,1.0
20038,70aa6b65,0,9,12,5.0,1.0,3.0,12,12,9,0.0
20049,70c28ee8,0,4,10,2.0,1.0,2.0,10,10,4,0.0
20087,7105e2c0,0,118,15,76.0,15.0,44.0,15,2,118,0.0
20110,7131d84b,0,152,13,90.0,18.0,49.0,13,7,152,0.0
20133,7162c59d,1,19,33,7.0,2.0,6.0,0,0,358,0.0
20134,71679140,0,9,2,4.0,1.0,3.0,2,2,9,0.0
20191,71c4298f,0,44,29,16.0,4.0,7.0,29,3,44,0.0
20199,71d026c6,0,15,8,8.0,2.0,6.0,8,8,15,0.0
20227,71fb3b8a,0,45,4,24.0,11.0,15.0,4,1,45,0.0
20237,720474cd,0,27,2,7.0,3.0,5.0,2,1,27,0.0
20254,722cc527,0,13,26,5.0,2.0,3.0,26,7,13,0.0
20258,722fa579,0,16,4,8.0,3.0,5.0,4,4,16,0.0
20275,723b39a8,0,8,11,2.0,1.0,1.0,11,11,8,0.0
20281,7242b5aa,0,44,4,7.0,4.0,4.0,4,3,44,0.0
20294,72526564,0,7,0,4.0,1.0,2.0,0,0,7,1.0
20315,726cea40,1,4,14,3.0,1.0,3.0,10,10,142,0.0
20333,727f9b0c,0,55,12,19.0,8.0,9.0,12,8,55,0.0
20340,72933135,0,63,2,43.0,11.0,24.0,2,1,63,1.0
20346,729ae24d,0,37,15,13.0,1.0,2.0,15,12,37,0.0
20381,72e18b22,0,3,83,1.0,1.0,1.0,83,83,3,1.0
20402,730c7217,0,145,41,60.0,15.0,24.0,41,7,145,0.0
20441,735169a2,0,32,7,20.0,6.0,10.0,7,6,32,0.0
20469,737467f2,0,26,63,9.0,5.0,7.0,63,15,26,0.0
20475,73827ee1,0,3,9,0.0,0.0,0.0,9,9,3,1.0
20509,73c019fa,0,9,6,3.0,2.0,2.0,6,4,9,0.0
20587,74122ba4,0,16,71,3.0,2.0,2.0,71,61,16,0.0
20601,7435c176,0,88,1,82.0,16.0,45.0,1,1,88,1.0
20612,744c1c10,0,70,73,40.0,8.0,31.0,73,0,70,0.0
20617,74548c41,0,94,147,21.0,6.0,15.0,147,6,94,0.0
20621,745f45ba,0,63,33,17.0,2.0,4.0,33,0,63,0.0
20634,746b99f3,0,27,16,15.0,3.0,12.0,16,15,27,0.0
20637,7472f676,0,12,5,3.0,2.0,2.0,5,0,12,0.0
20638,747881ee,0,81,16,57.0,11.0,36.0,16,16,81,0.0
20641,747cc8be,0,61,17,36.0,6.0,19.0,17,8,61,0.0
20660,749896eb,0,9,9,1.0,1.0,1.0,9,8,9,0.0
20662,74a0111e,0,538,70,376.0,20.0,115.0,70,2,538,0.0
20664,74a1f78b,0,3,1,1.0,1.0,1.0,1,1,3,0.0
20666,74a29ffb,1,21,75,0.0,0.0,0.0,65,51,66,1.0
20686,74c12512,0,30,4,17.0,2.0,8.0,4,0,30,0.0
20703,74e8eb89,0,28,15,7.0,4.0,5.0,15,14,28,0.0
20716,74fdc516,0,53,143,40.0,5.0,21.0,143,10,53,0.0
20728,7505a41d,0,21,0,4.0,3.0,3.0,0,0,22,1.0
20730,7508b51c,0,237,131,144.0,37.0,93.0,131,6,237,1.0
20732,750ba24a,0,4,9,1.0,1.0,1.0,9,9,4,0.0
