,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
14828,52a9a0fe,2,37,96,12.0,3.0,8.0,6,0,137,0.0
14829,52aa6656,0,55,5,23.0,6.0,13.0,5,0,55,0.0
14830,52aad1b0,0,53,1,12.0,4.0,7.0,1,0,53,0.0
14833,52ac5248,0,118,103,71.0,6.0,36.0,103,4,118,1.0
14838,52b01e32,0,155,16,114.0,6.0,42.0,16,0,155,0.0
14855,52c67e00,1,123,15,91.0,23.0,49.0,10,1,253,1.0
14858,52c918f2,0,4,0,1.0,1.0,1.0,0,0,4,0.0
14860,52ca65bd,0,38,1,9.0,7.0,8.0,1,0,38,0.0
14872,52dc7ad3,0,194,35,166.0,25.0,75.0,35,0,194,0.0
14900,52fda623,0,20,1,6.0,3.0,4.0,1,0,20,0.0
14911,530ab705,0,6,12,2.0,1.0,2.0,12,12,6,1.0
14928,5327cc90,0,118,38,40.0,12.0,28.0,38,0,118,0.0
14942,53310f1e,3,50,78,29.0,6.0,20.0,9,0,534,0.0
14960,535460dc,0,45,29,14.0,5.0,8.0,29,0,45,0.0
14963,5358c5e9,0,1174,63,469.0,54.0,167.0,63,0,1174,0.0
14968,535e0895,1,13,22,1.0,1.0,1.0,2,0,114,0.0
14970,5361e416,0,13,4,2.0,1.0,1.0,4,0,13,0.0
14975,536fd101,0,3,14,1.0,1.0,1.0,14,14,3,1.0
14977,537040af,1,33,7,8.0,2.0,4.0,7,0,37,0.0
14998,538a8b6d,2,112,40,51.0,6.0,22.0,28,0,233,0.0
14999,538aec65,0,75,5,59.0,5.0,29.0,5,0,75,0.0
15001,538bdbc8,0,62,18,40.0,4.0,13.0,18,0,62,0.0
15002,538c3e87,0,57,64,46.0,10.0,20.0,64,16,57,1.0
15005,53943251,0,21,0,12.0,8.0,9.0,0,0,21,0.0
15013,53a01f1e,0,478,150,225.0,19.0,60.0,150,0,478,0.0
15018,53a409c8,1,17,63,1.0,1.0,1.0,63,52,28,1.0
15071,53f01641,0,59,40,34.0,5.0,18.0,40,0,59,0.0
15079,5406dca4,0,15,5,6.0,3.0,4.0,5,0,15,0.0
15100,542cb3ec,1,51,0,8.0,1.0,3.0,0,0,52,0.0
15102,542d3678,0,47,2,32.0,5.0,16.0,2,0,47,0.0
15108,54358ebe,0,14,0,5.0,1.0,4.0,0,0,14,0.0
15124,544472be,0,120,14,71.0,12.0,31.0,14,6,120,1.0
15133,544aaf42,3,15,41,0.0,0.0,0.0,1,0,251,1.0
15152,54613c99,0,53,8,21.0,5.0,8.0,8,0,53,0.0
15153,54633dbb,0,7,1,2.0,2.0,2.0,1,1,7,1.0
15166,547419fe,2,13,91,6.0,2.0,5.0,0,0,372,0.0
15169,54771473,0,37,1,27.0,6.0,19.0,1,0,37,0.0
15176,54898687,0,17,13,3.0,1.0,2.0,13,0,17,0.0
15194,549acb45,1,40,7,9.0,2.0,7.0,6,0,106,0.0
15199,54a2de05,0,50,138,14.0,6.0,11.0,138,94,50,1.0
15201,54a9e8c5,0,8,31,3.0,2.0,3.0,31,0,8,0.0
15210,54b5f1cb,0,34,27,11.0,2.0,8.0,27,0,34,0.0
15212,54bb7539,0,60,2,47.0,13.0,35.0,2,1,60,1.0
15222,54d19310,0,32,1,5.0,4.0,4.0,1,0,32,0.0
15240,54eff131,0,5,0,2.0,1.0,2.0,0,0,5,0.0
15244,54f33a39,0,222,19,176.0,21.0,77.0,19,0,222,0.0
15247,54fb59e3,0,31,26,11.0,4.0,6.0,26,5,31,1.0
15296,553b85ca,4,2,0,1.0,1.0,1.0,0,0,12,0.0
15322,55592f88,0,21,93,11.0,3.0,11.0,93,0,21,0.0
15343,5579c2d2,0,18,0,5.0,3.0,5.0,0,0,18,0.0
15347,557c199d,0,10,0,1.0,1.0,1.0,0,0,11,0.0
15348,557c2221,0,3,0,0.0,0.0,0.0,0,0,3,0.0
15351,55827b4b,0,111,103,80.0,14.0,30.0,103,0,111,1.0
15372,559ea44c,0,16,0,4.0,2.0,2.0,0,0,16,0.0
15379,55a7179e,0,3,41,1.0,1.0,1.0,41,41,3,1.0
15382,55a9fa00,0,206,146,76.0,15.0,34.0,146,0,206,0.0
15424,55e53eea,0,157,90,53.0,11.0,34.0,90,0,157,0.0
15442,55f864eb,0,195,12,102.0,35.0,66.0,12,0,195,0.0
15449,56011e68,1,43,76,9.0,4.0,7.0,75,27,64,1.0
15458,5608d901,0,8,0,2.0,1.0,1.0,0,0,8,0.0
15466,560cc874,0,22,0,11.0,1.0,6.0,0,0,22,0.0
15485,56286924,0,3,1,1.0,1.0,1.0,1,1,3,1.0
15486,562929c8,0,551,31,316.0,58.0,166.0,31,0,551,1.0
15504,564c3763,0,9,1,3.0,1.0,3.0,1,1,9,1.0
15505,5650a375,0,25,2,5.0,2.0,3.0,2,0,25,0.0
15521,56682fd7,0,132,20,52.0,18.0,28.0,20,0,132,0.0
15550,5693236f,0,77,17,65.0,8.0,32.0,17,0,77,0.0
15592,56c5408b,0,50,0,38.0,14.0,26.0,0,0,50,0.0
15606,56dd817b,0,22,0,6.0,4.0,6.0,0,0,22,0.0
15693,5768416f,0,12,7,3.0,1.0,2.0,7,7,12,1.0
15732,578cefef,0,137,11,100.0,8.0,46.0,11,1,137,1.0
15737,5792deb4,0,52,0,43.0,3.0,19.0,0,0,52,1.0
15807,57ed2cc9,0,160,20,59.0,8.0,32.0,20,0,160,1.0
15824,580d91b9,0,95,10,82.0,3.0,37.0,10,10,95,1.0
15833,581518b6,0,8,10,3.0,3.0,3.0,10,10,8,1.0
15854,583473ab,0,20,0,4.0,1.0,3.0,0,0,20,1.0
15865,5847cac8,0,3,74,0.0,0.0,0.0,74,74,3,1.0
15896,587ce7f9,1,61,3,6.0,3.0,6.0,2,0,109,1.0
15956,58e26c5d,0,168,111,113.0,8.0,64.0,111,5,168,1.0
15974,58f21eaf,0,16,0,3.0,3.0,3.0,0,0,16,1.0
16068,5988298f,0,28,45,9.0,4.0,6.0,45,5,28,1.0
16089,599e60ec,0,3,9,0.0,0.0,0.0,9,9,3,1.0
16114,59c2bed3,1,69,86,47.0,11.0,35.0,0,0,86,1.0
16115,59c318bd,0,279,0,95.0,30.0,56.0,0,0,279,1.0
16328,5b0f4b0a,0,20,49,12.0,3.0,11.0,49,6,20,1.0
16333,5b1739cc,0,28,113,14.0,3.0,5.0,113,83,28,1.0
16350,5b30e395,0,16,3,8.0,2.0,8.0,3,0,16,1.0
16381,5b6054e7,0,43,85,16.0,4.0,9.0,85,57,43,1.0
16469,5bf217ac,0,9,8,6.0,2.0,4.0,8,8,9,1.0
16507,5c2e66a4,0,16,15,4.0,1.0,3.0,15,15,16,1.0
16551,5c862f3c,0,6,2,1.0,1.0,1.0,2,1,6,1.0
16654,5d0c3446,0,61,91,52.0,12.0,36.0,91,6,61,1.0
16677,5d2be13d,3,152,31,125.0,21.0,67.0,15,14,388,1.0
16864,5e55fb94,0,38,42,23.0,6.0,13.0,42,18,38,1.0
16890,5e866083,0,12,20,10.0,2.0,7.0,20,20,12,1.0
16962,5ef611ac,0,66,85,17.0,10.0,13.0,85,8,66,1.0
17034,5f63967f,0,35,45,14.0,11.0,12.0,45,17,35,1.0
17066,5f802adb,0,71,13,22.0,4.0,13.0,13,1,71,1.0
17102,5fc6f016,0,76,2,37.0,6.0,22.0,2,0,76,1.0
17137,5ffaf0d0,1,25,45,16.0,2.0,8.0,1,1,123,1.0
17378,6192ea5a,0,29,134,16.0,7.0,13.0,134,1,29,1.0
17428,61e1b1c3,0,123,73,42.0,8.0,24.0,73,9,123,1.0
17503,625267e1,0,10,104,2.0,2.0,2.0,104,104,10,1.0
17524,6278634e,1,36,28,22.0,19.0,19.0,24,23,90,1.0
17553,629e1a6e,0,115,22,57.0,13.0,34.0,22,0,115,1.0
17615,62fa69b0,0,33,26,20.0,4.0,17.0,26,12,33,1.0
17633,6309f8fe,0,3,52,0.0,0.0,0.0,52,52,3,1.0
17644,631bde14,0,3,120,0.0,0.0,0.0,120,120,3,1.0
17657,632357f2,0,16,67,10.0,3.0,8.0,67,67,16,1.0
17664,632e9b7b,0,6,79,3.0,1.0,1.0,79,77,6,1.0
17709,636bcdaf,0,51,47,13.0,4.0,6.0,47,10,51,1.0
17844,643784b6,1,2,0,1.0,1.0,1.0,0,0,3,1.0
17874,646e5107,0,13,0,4.0,1.0,3.0,0,0,13,1.0
17875,646feb01,0,451,104,356.0,31.0,174.0,104,7,451,1.0
17899,6490af1a,2,251,90,168.0,31.0,108.0,72,10,461,1.0
17917,64a3c2f6,0,40,64,13.0,6.0,9.0,64,0,40,1.0
17997,6518264a,0,184,34,165.0,18.0,72.0,34,4,184,1.0
18049,655b60cd,0,13,1,6.0,2.0,4.0,1,1,13,1.0
18071,657592da,0,138,8,113.0,14.0,47.0,8,2,138,1.0
18089,65885b71,0,172,52,119.0,12.0,39.0,52,4,172,1.0
18233,664afc83,0,83,74,22.0,8.0,15.0,74,0,83,1.0
18301,66a9bff6,2,227,21,157.0,24.0,87.0,12,7,741,1.0
18368,670bf5e1,0,80,1,35.0,6.0,16.0,1,0,80,1.0
18420,675a531e,0,242,134,159.0,16.0,75.0,134,13,242,1.0
18431,676e13ba,0,17,1,10.0,4.0,9.0,1,1,17,1.0
18441,677b4089,0,8,4,1.0,1.0,1.0,4,4,8,1.0
18473,67ae5ee0,0,162,68,82.0,10.0,49.0,68,0,162,0.0
18487,67c23b13,2,1,7,0.0,0.0,0.0,0,0,34,0.0
18489,67c40829,0,15,0,8.0,3.0,4.0,0,0,15,0.0
18499,67cee2bf,0,10,0,4.0,2.0,2.0,0,0,10,0.0
18504,67d3089f,0,410,144,290.0,43.0,137.0,144,0,410,0.0
18537,6805c0ac,0,3,36,1.0,1.0,1.0,36,36,3,1.0
18538,6806ecbf,0,85,21,54.0,13.0,41.0,21,0,85,0.0
18554,681c5689,0,139,11,110.0,23.0,64.0,11,2,139,1.0
18573,6837c19d,0,15,18,7.0,5.0,6.0,18,0,15,0.0
18574,68388af0,0,110,5,27.0,7.0,18.0,5,0,110,0.0
18583,6841353d,2,28,17,17.0,3.0,13.0,4,0,241,0.0
18588,6845a4fd,0,96,11,80.0,29.0,65.0,11,0,96,0.0
18619,6875f643,0,33,14,11.0,4.0,7.0,14,0,33,1.0
18620,687a1e38,0,62,0,20.0,11.0,16.0,0,0,62,1.0
18621,687b860e,0,36,8,25.0,4.0,16.0,8,0,36,0.0
18624,68818b83,0,312,107,95.0,27.0,52.0,107,0,312,0.0
18632,68939997,0,189,51,70.0,27.0,38.0,51,0,189,0.0
18650,68ab665e,0,50,38,13.0,5.0,11.0,38,16,50,1.0
18655,68b40cf6,2,541,65,371.0,23.0,140.0,62,0,798,0.0
18668,68bf3c47,1,68,136,23.0,5.0,12.0,69,4,179,1.0
18672,68c43519,0,3,140,0.0,0.0,0.0,140,140,3,1.0
18683,68d63d11,0,10,1,3.0,1.0,1.0,1,0,10,0.0
18708,68f60fb9,0,22,14,12.0,2.0,10.0,14,13,22,1.0
18709,68f6e261,0,3,8,1.0,1.0,1.0,8,8,3,1.0
18716,6901c3dc,0,24,0,11.0,4.0,8.0,0,0,24,0.0
18722,6905d147,0,6,0,2.0,1.0,2.0,0,0,6,0.0
18723,69065eda,0,6,0,3.0,1.0,2.0,0,0,6,0.0
18731,691d6ed4,0,11,0,5.0,1.0,2.0,0,0,11,0.0
18748,6933afaa,0,51,33,35.0,9.0,30.0,33,0,51,0.0
18764,6955042b,0,44,2,9.0,4.0,6.0,2,0,44,1.0
18815,69a3b4d1,0,29,14,9.0,2.0,7.0,14,0,29,0.0
18818,69ac753b,0,37,0,17.0,4.0,12.0,0,0,37,0.0
18825,69b122c5,0,6,0,3.0,1.0,1.0,0,0,6,0.0
18860,69de5c37,3,28,43,13.0,5.0,12.0,23,16,108,1.0
18866,69e942e5,0,120,92,51.0,16.0,27.0,92,8,120,1.0
18882,6a056c43,0,17,0,3.0,3.0,3.0,0,0,17,0.0
18883,6a08a60c,0,125,87,40.0,11.0,27.0,87,0,125,1.0
18884,6a08e7c4,0,53,58,32.0,4.0,25.0,58,0,53,1.0
18885,6a0aa84a,0,26,16,14.0,2.0,10.0,16,0,26,0.0
18905,6a2bfa22,0,22,18,10.0,6.0,8.0,18,0,22,0.0
18944,6a5491db,0,39,19,13.0,8.0,8.0,19,0,39,0.0
18952,6a5c83db,0,85,0,64.0,8.0,28.0,0,0,85,1.0
18953,6a5c89a0,0,171,26,119.0,16.0,60.0,26,0,171,0.0
18962,6a6c639c,1,18,81,14.0,1.0,8.0,79,78,88,1.0
18964,6a733bad,0,13,6,7.0,3.0,5.0,6,3,13,1.0
18991,6a91ec37,0,58,12,39.0,5.0,13.0,12,0,58,1.0
18992,6a96dd12,0,504,62,457.0,30.0,149.0,62,0,504,0.0
19026,6abd2bf1,1,1928,89,1650.0,71.0,471.0,51,0,2844,0.0
19051,6adcc379,2,27,12,4.0,3.0,4.0,11,0,42,0.0
19052,6ade5d5b,0,139,79,87.0,15.0,48.0,79,1,139,1.0
19082,6b033246,0,31,2,12.0,3.0,6.0,2,0,31,0.0
19124,6b4cdb0f,0,24,2,12.0,1.0,5.0,2,0,24,0.0
19125,6b4e003a,0,41,0,15.0,5.0,14.0,0,0,41,0.0
19126,6b4e450b,0,11,0,6.0,2.0,6.0,0,0,11,0.0
19132,6b5384df,0,11,0,4.0,2.0,3.0,0,0,11,0.0
19139,6b710e89,0,21,2,12.0,3.0,8.0,2,2,21,1.0
19145,6b7d1933,0,69,58,42.0,6.0,25.0,58,6,69,1.0
19154,6b8540d2,0,313,82,199.0,33.0,117.0,82,0,313,0.0
19162,6b905efe,0,35,2,18.0,1.0,8.0,2,0,35,0.0
19170,6b99f579,0,5,2,3.0,2.0,3.0,2,2,5,1.0
19174,6b9ec6ce,0,439,107,135.0,38.0,78.0,107,0,439,0.0
19179,6ba2731b,1,5,5,0.0,0.0,0.0,5,0,51,0.0
19181,6ba341bb,1,2,0,1.0,1.0,1.0,0,0,15,0.0
19183,6ba730a8,0,12,36,4.0,1.0,1.0,36,36,12,1.0
19184,6ba9830c,0,67,98,27.0,4.0,14.0,98,0,67,0.0
19227,6be8c99a,0,76,61,26.0,12.0,23.0,61,0,76,0.0
19228,6be93f95,0,18,63,6.0,3.0,3.0,63,0,18,0.0
19250,6c062792,0,47,1,29.0,5.0,22.0,1,0,47,0.0
19251,6c0849c4,0,24,0,5.0,3.0,3.0,0,0,24,0.0
19278,6c35ca87,0,11,31,4.0,1.0,1.0,31,0,11,0.0
19301,6c50a6b9,0,77,25,26.0,2.0,13.0,25,0,77,0.0
19303,6c55de42,0,66,2,44.0,5.0,26.0,2,1,66,1.0
19306,6c5d4490,0,14,3,3.0,1.0,2.0,3,0,14,0.0
19307,6c5e3983,0,59,3,39.0,5.0,18.0,3,0,59,0.0
19314,6c67de3e,0,46,149,27.0,14.0,19.0,149,68,46,1.0
19330,6c83d1c0,0,8,0,2.0,1.0,1.0,0,0,8,0.0
19333,6c89cbfb,0,237,95,60.0,24.0,39.0,95,3,237,1.0
19338,6c95eee3,0,21,2,8.0,2.0,2.0,2,0,21,0.0
19347,6ca2f651,1,42,87,4.0,1.0,2.0,13,0,346,0.0
19353,6ca3126e,5,796,120,333.0,40.0,115.0,55,0,2006,0.0
19367,6cb7a3e3,0,7,0,2.0,1.0,2.0,0,0,7,0.0
19382,6cd0bc1b,0,20,8,7.0,5.0,5.0,8,0,20,0.0
19388,6cd29e4a,1,24,2,14.0,3.0,5.0,0,0,25,0.0
19400,6cefa829,0,11,92,2.0,1.0,1.0,92,73,11,1.0
19401,6cf2d02a,0,37,27,13.0,3.0,11.0,27,5,37,1.0
19408,6cfd9cf2,1,76,12,17.0,11.0,16.0,10,0,146,0.0
19419,6d06e7d0,0,122,41,66.0,11.0,33.0,41,6,122,1.0
19421,6d079d8a,0,6,20,3.0,2.0,3.0,20,20,6,1.0
19428,6d0d9644,0,16,8,4.0,2.0,2.0,8,0,17,0.0
19442,6d254c94,0,160,12,101.0,24.0,46.0,12,0,160,0.0
19443,6d2890d5,0,267,34,91.0,16.0,46.0,34,0,267,0.0
19446,6d3ae6f5,0,84,6,65.0,14.0,46.0,6,0,84,0.0
19482,6d654333,0,29,2,7.0,4.0,4.0,2,1,29,1.0
19496,6d7de4fb,0,573,140,127.0,27.0,51.0,140,0,573,0.0
19514,6d9760b0,0,29,1,6.0,4.0,4.0,1,0,29,0.0
19519,6d9b1750,0,4,0,1.0,1.0,1.0,0,0,4,0.0
19522,6da13513,0,2,65,0.0,0.0,0.0,65,65,2,1.0
19524,6da3ccd8,1,41,6,13.0,7.0,12.0,3,0,70,0.0
19528,6daa6b33,0,4,3,0.0,0.0,0.0,3,3,4,1.0
19529,6daaab58,0,15,0,10.0,1.0,5.0,0,0,15,0.0
19570,6de67ece,0,78,3,17.0,4.0,10.0,3,0,78,0.0
19617,6e22b92c,0,127,67,51.0,17.0,35.0,67,0,127,0.0
19619,6e236016,1,54,0,28.0,5.0,16.0,0,0,91,0.0
19637,6e41e5e3,0,96,0,67.0,11.0,48.0,0,0,96,1.0
19652,6e558c28,0,139,87,76.0,17.0,39.0,87,0,139,1.0
19685,6e8afdf9,0,78,12,54.0,9.0,23.0,12,0,78,0.0
19698,6eaaab36,0,16,6,10.0,7.0,8.0,6,6,16,1.0
19714,6ec44564,0,90,2,25.0,6.0,18.0,2,0,90,1.0
19729,6ed84db2,0,711,90,528.0,55.0,265.0,90,0,711,0.0
19743,6eefbcac,3,1,1,0.0,0.0,0.0,0,0,71,0.0
19762,6f147d6d,0,7,22,1.0,1.0,1.0,22,22,7,1.0
19802,6f3ac59d,0,41,20,11.0,9.0,10.0,20,12,41,1.0
19862,6f9194ad,0,42,27,27.0,2.0,15.0,27,19,42,1.0
19875,6fa3535c,0,6,0,4.0,1.0,4.0,0,0,6,0.0
19883,6fb0cf9a,0,112,2,95.0,26.0,65.0,2,0,112,0.0
19893,6fbbddb6,0,4,9,2.0,1.0,2.0,9,9,4,1.0
19915,6fdda6b5,0,87,85,56.0,2.0,16.0,85,0,87,1.0
19984,7075177f,0,7,0,3.0,2.0,3.0,0,0,7,0.0
19985,70765d26,0,54,41,42.0,5.0,14.0,41,8,54,1.0
19986,70782025,0,4,98,1.0,1.0,1.0,98,98,4,1.0
20004,708a92c6,0,7,5,2.0,1.0,1.0,5,0,7,0.0
20010,709473a3,0,14,98,5.0,5.0,5.0,98,98,14,1.0
20016,7096af78,2,26,115,4.0,4.0,4.0,51,29,66,1.0
20017,7096f3f3,0,38,0,30.0,10.0,24.0,0,0,38,0.0
20020,709f8e2f,0,12,1,1.0,1.0,1.0,1,1,12,1.0
20021,70a00423,0,6,22,0.0,0.0,0.0,22,22,6,1.0
20028,70a4ae42,0,189,121,40.0,13.0,26.0,121,0,189,0.0
20035,70a7c35b,4,37,13,0.0,0.0,0.0,8,0,140,0.0
20040,70ad0d54,0,12,0,2.0,2.0,2.0,0,0,12,0.0
20064,70e17b54,0,16,4,5.0,2.0,3.0,4,0,16,0.0
20079,70f8ac47,1,10,13,0.0,0.0,0.0,11,0,138,0.0
20094,71157d50,0,47,13,12.0,3.0,6.0,13,0,47,0.0
20099,711bc955,0,346,16,266.0,33.0,139.0,16,0,346,0.0
20114,713a61a9,0,57,12,44.0,8.0,30.0,12,0,57,0.0
20122,715322d1,0,82,82,47.0,6.0,26.0,82,0,82,0.0
20126,715a6b8a,0,82,139,35.0,5.0,23.0,139,0,82,0.0
20133,7162c59d,1,19,33,7.0,2.0,6.0,0,0,358,0.0
20176,71aa0c21,0,5,0,1.0,1.0,1.0,0,0,5,0.0
20181,71b2b2d7,0,75,30,44.0,5.0,24.0,30,0,75,0.0
20204,71d5ed31,0,11,7,2.0,2.0,2.0,7,0,11,0.0
20236,72043e51,0,130,16,47.0,11.0,24.0,16,0,130,0.0
20241,720b5f90,0,49,28,24.0,4.0,15.0,28,0,49,0.0
20263,7234a2ae,0,3,0,0.0,0.0,0.0,0,0,3,0.0
20270,7237a696,1,6,11,2.0,2.0,2.0,0,0,60,0.0
20282,7242fb95,0,51,46,22.0,5.0,10.0,46,0,52,0.0
20294,72526564,0,7,0,4.0,1.0,2.0,0,0,7,1.0
20303,725d57de,0,112,1,61.0,16.0,34.0,1,0,112,0.0
20322,7274beb3,0,4,0,1.0,1.0,1.0,0,0,4,0.0
20340,72933135,0,63,2,43.0,11.0,24.0,2,1,63,1.0
20343,72976eb1,0,84,24,29.0,12.0,16.0,24,0,84,0.0
20359,72b2fb0d,0,7,9,1.0,1.0,1.0,9,0,7,0.0
20372,72d65d2c,0,16,0,8.0,2.0,6.0,0,0,16,0.0
20381,72e18b22,0,3,83,1.0,1.0,1.0,83,83,3,1.0
20385,72ee021f,0,284,76,186.0,23.0,80.0,76,0,284,0.0
20432,7341c27f,0,10,0,4.0,1.0,3.0,0,0,10,0.0
20473,7379ebcb,0,14,0,7.0,1.0,5.0,0,0,14,0.0
20475,73827ee1,0,3,9,0.0,0.0,0.0,9,9,3,1.0
20476,7387deba,0,68,2,24.0,11.0,16.0,2,0,68,0.0
20489,73a490b3,0,87,1,39.0,2.0,9.0,1,0,87,0.0
20512,73c40041,0,73,2,21.0,9.0,15.0,2,0,73,0.0
20514,73c8169b,0,8,0,2.0,1.0,1.0,0,0,8,0.0
20526,73d5ba0f,0,61,8,46.0,8.0,23.0,8,0,61,0.0
20529,73d684f1,1,319,135,230.0,40.0,130.0,35,0,346,0.0
20540,73e1fcc0,1,31,2,12.0,6.0,8.0,2,0,42,0.0
20564,73f8d5a5,1,3,0,1.0,1.0,1.0,0,0,29,0.0
20575,74042804,0,9,0,5.0,1.0,4.0,0,0,9,0.0
20581,740c7206,0,5,0,1.0,1.0,1.0,0,0,5,0.0
20601,7435c176,0,88,1,82.0,16.0,45.0,1,1,88,1.0
20612,744c1c10,0,70,73,40.0,8.0,31.0,73,0,70,0.0
20613,744dc014,0,5,0,0.0,0.0,0.0,0,0,5,0.0
20621,745f45ba,0,63,33,17.0,2.0,4.0,33,0,63,0.0
20633,746b7c16,0,9,0,2.0,2.0,2.0,0,0,9,0.0
20635,746e3b38,0,17,0,14.0,2.0,12.0,0,0,17,0.0
20637,7472f676,0,12,5,3.0,2.0,2.0,5,0,12,0.0
20666,74a29ffb,1,21,75,0.0,0.0,0.0,65,51,66,1.0
20675,74aa2094,2,181,15,73.0,20.0,38.0,2,0,347,0.0
20686,74c12512,0,30,4,17.0,2.0,8.0,4,0,30,0.0
20710,74f4aff0,0,37,54,10.0,3.0,5.0,54,0,37,0.0
20715,74fbe662,0,14,0,10.0,2.0,6.0,0,0,14,0.0
20728,7505a41d,0,21,0,4.0,3.0,3.0,0,0,22,1.0
20730,7508b51c,0,237,131,144.0,37.0,93.0,131,6,237,1.0
20738,7511f9c9,0,327,31,256.0,23.0,127.0,31,0,327,0.0
20739,75132c80,0,299,9,268.0,27.0,151.0,9,0,299,0.0
20745,75194115,1,100,129,22.0,14.0,20.0,70,0,320,0.0
20772,75350cef,1,132,84,42.0,15.0,27.0,84,2,139,1.0
20876,75cb351f,0,9,15,2.0,2.0,2.0,15,7,9,1.0
20899,75ed178f,0,117,11,64.0,13.0,35.0,11,0,117,0.0
20906,75fb186b,0,62,15,27.0,5.0,9.0,15,0,62,0.0
20918,761073d8,0,43,7,16.0,8.0,11.0,7,0,43,0.0
20920,7614d688,0,24,5,0.0,0.0,0.0,5,0,24,0.0
20925,761c99f7,0,39,25,23.0,2.0,12.0,25,3,39,1.0
20929,76211e48,0,776,41,466.0,33.0,161.0,41,0,776,0.0
20934,762dca98,0,5,0,1.0,1.0,1.0,0,0,5,0.0
20939,76318d7a,1,4,75,0.0,0.0,0.0,0,0,107,0.0
20944,7636d068,0,61,3,36.0,8.0,22.0,3,0,61,0.0
20963,765da684,0,72,8,17.0,5.0,5.0,8,0,72,0.0
20965,765fe572,0,11,0,5.0,2.0,4.0,0,0,11,0.0
20975,766ace0e,0,148,90,82.0,10.0,48.0,90,0,148,0.0
20986,76712d3f,4,54,51,15.0,2.0,3.0,13,0,440,1.0
20992,7684e938,0,207,4,117.0,21.0,54.0,4,0,207,0.0
21005,768dbff9,4,15,8,3.0,1.0,3.0,7,0,29,0.0
21008,7690ec4a,0,3,0,1.0,1.0,1.0,0,0,3,0.0
21016,769aa1f6,0,22,41,5.0,1.0,3.0,41,0,22,0.0
21023,76a33ee8,0,132,1,69.0,10.0,40.0,1,0,132,0.0
21053,76daa5ff,0,44,0,34.0,5.0,24.0,0,0,44,0.0
21109,772cfaf8,0,20,2,7.0,1.0,5.0,2,1,20,1.0
21112,772fea1f,0,5,0,1.0,1.0,1.0,0,0,5,0.0
21114,7734d62a,0,3,0,0.0,0.0,0.0,0,0,3,0.0
21119,77397f7b,0,77,3,32.0,8.0,13.0,3,0,77,0.0
21139,775608a9,1,23,25,7.0,4.0,7.0,10,0,204,0.0
21159,77723e58,1,61,51,10.0,7.0,9.0,51,0,93,0.0
21177,778759f0,0,39,8,6.0,5.0,6.0,8,0,39,0.0
21186,77959ec8,0,39,0,26.0,3.0,12.0,0,0,39,1.0
21207,77b5116b,0,142,18,118.0,8.0,56.0,18,0,142,0.0
21210,77b92dd1,0,28,91,6.0,3.0,5.0,91,84,28,1.0
21224,77c87a1b,0,103,2,76.0,9.0,37.0,2,0,103,0.0
21255,77f011e5,0,44,5,28.0,7.0,22.0,5,0,44,0.0
21271,78083911,0,144,28,66.0,7.0,23.0,28,0,144,1.0
21275,780bad52,0,60,18,32.0,4.0,20.0,18,2,60,1.0
21282,7820d77e,0,234,90,85.0,8.0,17.0,90,0,234,0.0
21287,78268336,0,10,38,3.0,2.0,3.0,38,37,10,1.0
21303,783de2c0,1,3,78,0.0,0.0,0.0,78,78,15,1.0
21321,78532b48,0,22,0,9.0,2.0,6.0,0,0,22,0.0
21345,7876de88,0,30,2,3.0,3.0,3.0,2,0,30,0.0
21346,7877d184,0,66,15,48.0,5.0,28.0,15,0,66,0.0
21349,787b98dc,0,3,0,1.0,1.0,1.0,0,0,3,0.0
21369,789affc7,0,124,10,83.0,15.0,40.0,10,0,124,0.0
21370,789b9f69,0,25,0,15.0,6.0,9.0,0,0,25,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,122,2,157,1.0
21383,78baa820,0,8,0,2.0,2.0,2.0,0,0,8,0.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,3,2,86,1.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,25,13,38,1.0
21401,78c5d6fb,1,2,100,1.0,1.0,1.0,0,0,130,0.0
21441,7906ead3,0,135,110,80.0,11.0,49.0,110,0,135,0.0
21478,794a1062,0,145,58,81.0,22.0,42.0,58,0,145,0.0
21481,7952b29a,0,113,5,94.0,6.0,30.0,5,0,113,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,43,0,42,1.0
21517,79940eec,1,20,9,1.0,1.0,1.0,9,0,30,0.0
21523,7996c06e,0,24,15,21.0,5.0,14.0,15,0,24,0.0
21526,799bc714,0,26,8,7.0,3.0,5.0,8,8,26,1.0
21527,799d39ed,0,18,2,5.0,2.0,3.0,2,0,18,0.0
21528,799e1961,0,77,3,53.0,4.0,23.0,3,0,77,0.0
21556,79cd0805,0,52,11,47.0,8.0,25.0,11,0,52,0.0
21574,79ddee5e,1,5,7,0.0,0.0,0.0,0,0,20,0.0
21589,79ee5e10,0,5,0,2.0,1.0,2.0,0,0,5,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,1,3,1.0
21639,7a472832,2,52,22,49.0,4.0,23.0,2,0,173,1.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,28,23,12,1.0
